id,assignment_id,creation_time,event_type
1,3EG49X351UCD5JL1G7NFRWZLM6SX66,2016-03-10 17:20:55.070939,AssignmentAccepted
2,3G0WWMR1UVK137QHTAE4ZZPEKTVQND,2016-03-10 17:21:07.424451,AssignmentAccepted
3,3LS2AMNW5FQJLSQTUPEHEOPJA3ZOQP,2016-03-10 17:21:07.820007,AssignmentAccepted
4,3X31TUMD7XMNY33FWI8AL6DH7M3L1B,2016-03-10 17:21:08.210485,AssignmentAccepted
5,358010RM5ETYK902HFVN3OFK3ZKVXW,2016-03-10 17:21:08.602133,AssignmentAccepted
6,3Z4XG4ZF48R09X4P9MKDBAVCS1IX8S,2016-03-10 17:21:08.991137,AssignmentAccepted
7,35BLDD71I6XNP40HIXJ809VVBZIVZT,2016-03-10 17:21:09.376981,AssignmentAccepted
8,3FTYUGLFSUL3O9G6KOCY5JITAT6D55,2016-03-10 17:21:20.508877,AssignmentAccepted
9,3L6L49WXW0XQODXDRDB52FONXGD54K,2016-03-10 17:21:21.643653,AssignmentAccepted
10,3AUQQEL7U5TQNJURE36GUAS9TSYV00,2016-03-10 17:21:22.034779,AssignmentAccepted
11,3UNH76FOCS54URW38JGYZ63GEC2YMO,2016-03-10 17:21:22.42414,AssignmentAccepted
12,3U0SRXB7CD51F85H6P344PZJGFXNRB,2016-03-10 17:21:22.814894,AssignmentAccepted
13,3L4PIM1GQTGVR79VDRCFL5XQKZ0RY4,2016-03-10 17:21:23.208955,AssignmentAccepted
14,3TEM0PF1Q5X4T2U5NI6MOOM2TLV0D7,2016-03-10 17:21:23.602069,AssignmentAccepted
15,3AMW0RGHOD2G3VP2TXZFZUZ4FX9NPJ,2016-03-10 17:21:31.71887,AssignmentAccepted
16,3X4JMASXCM9BE5WL9MFGTYY2Q0J0B0,2016-03-10 17:21:32.109508,AssignmentAccepted
17,3LS2AMNW5FQJLSQTUPEHEOPJA30QOS,2016-03-10 17:21:32.501561,AssignmentAccepted
18,3UWN2HHPUY5DGN5ULE39UZ4F2HGNSZ,2016-03-10 17:21:32.891194,AssignmentAccepted
19,3QRYMNZ7FYHEVNI9AE8Z440140UNTO,2016-03-10 17:21:33.281098,AssignmentAccepted
20,3N1FSUEFL50LSQC66JTO0RCFAXBD40,2016-03-10 17:21:33.670194,AssignmentAccepted
21,37C0GNLMHF3Z7DGKP7M3XPWT6OHD6L,2016-03-10 17:21:34.059599,AssignmentAccepted
22,3ZWFC4W1UU7PRGS081KRWKQAEOBFRW,2016-03-10 17:21:34.448039,AssignmentAccepted
23,3S0TNUHWKTIMBRZ8IMJ1H3SKCJ7D87,2016-03-10 17:21:34.835049,AssignmentAccepted
24,3OLF68YTN91XSZ6J6QY51U10EKNAFJ,2016-03-10 17:21:35.223518,AssignmentAccepted
25,3XIQGXAUMC8W9JZ6ZHS7XAZHHHCX75,2016-03-10 17:21:35.609626,AssignmentAccepted
26,3URFVVM165INCPBHD7934NTCXS8UZ2,2016-03-10 17:21:35.998647,AssignmentAccepted
27,3QEMNNSB2XZIBDUP8HRV33WP1Z1D7K,2016-03-10 17:21:36.385951,AssignmentAccepted
28,3FK0YFF9PZG6GKV7H0U5F3IZNOCVVT,2016-03-10 17:21:36.776709,AssignmentAccepted
29,33M4IA01QG16R2JL8VQD2RQHIT6RXY,2016-03-10 17:21:37.166629,AssignmentAccepted
30,3JNQLM5FT4MUNOLBFM8OQPNMZSHL2S,2016-03-10 17:21:37.567946,AssignmentAccepted
31,3YDGXNSEOZU9BVGFPBI8EZYEZ6E84P,2016-03-10 17:21:37.955579,AssignmentAccepted
32,3VNL7UK1XFJ27V5SCQPMWZRS298FT9,2016-03-10 17:21:38.345509,AssignmentAccepted
33,34S9DKFK73PAC9H3KKVYCLSGJ2CYNO,2016-03-10 17:21:38.754492,AssignmentAccepted
34,3EWIJTFFVO79L885JDH6U64NTXW0E0,2016-03-10 17:21:39.154381,AssignmentAccepted
35,3L6L49WXW0XQODXDRDB52FONXGD54K,2016-03-10 17:21:57.260264,AssignmentReturned
36,3L6L49WXW0XQODXDRDB52FONXGD54K,2016-03-10 17:21:57.67641,AssignmentAccepted
37,3L6L49WXW0XQODXDRDB52FONXGD54K,2016-03-10 17:21:58.065384,AssignmentReturned
38,3L6L49WXW0XQODXDRDB52FONXGD54K,2016-03-10 17:21:58.458762,AssignmentAccepted
39,33OOO72IVHLV4JLILOZLOT6P5WGTCC,2016-03-10 17:22:37.367853,AssignmentAccepted
40,3NQL1CS15R8NKEQCMBHPM2MT55EVY2,2016-03-10 17:22:37.771275,AssignmentAccepted
41,3ZSANO2JCF71SVSDNQKWMUV60QUFSK,2016-03-10 17:22:38.160543,AssignmentAccepted
42,34T446B1C0EUOAORNMBB4I4K8LJ0C7,2016-03-10 17:22:38.553775,AssignmentAccepted
43,3QY5DC2MXRKH78KHCVFW1VDULNFFU0,2016-03-10 17:22:38.94422,AssignmentAccepted
44,3Q5ZZ9ZEVOFR7EKF3G1IJR4SZ2985U,2016-03-10 17:22:39.341119,AssignmentAccepted
45,3EG49X351UCD5JL1G7NFRWZLM6SX66,2016-03-10 17:23:51.146917,AssignmentReturned
46,3EG49X351UCD5JL1G7NFRWZLM6SX66,2016-03-10 17:23:51.548254,AssignmentAccepted
47,33OOO72IVHLV4JLILOZLOT6P5WGTCC,2016-03-10 17:24:13.24806,AssignmentSubmitted
48,3NQL1CS15R8NKEQCMBHPM2MT55EVY2,2016-03-10 17:24:14.052007,AssignmentSubmitted
49,358010RM5ETYK902HFVN3OFK3ZKVXW,2016-03-10 17:25:27.241101,AssignmentSubmitted
50,3LS2AMNW5FQJLSQTUPEHEOPJA3ZOQP,2016-03-10 17:26:13.687258,AssignmentReturned
51,3LS2AMNW5FQJLSQTUPEHEOPJA3ZOQP,2016-03-10 17:26:14.148279,AssignmentAccepted
52,33M4IA01QG16R2JL8VQD2RQHIT6RXY,2016-03-10 17:26:15.575631,AssignmentSubmitted
53,3UNH76FOCS54URW38JGYZ63GEC2YMO,2016-03-10 17:26:16.206247,AssignmentSubmitted
54,3N1FSUEFL50LSQC66JTO0RCFAXBD40,2016-03-10 17:26:16.824619,AssignmentSubmitted
55,3FK0YFF9PZG6GKV7H0U5F3IZNOCVVT,2016-03-10 17:26:40.376025,AssignmentReturned
56,3FK0YFF9PZG6GKV7H0U5F3IZNOCVVT,2016-03-10 17:26:40.854057,AssignmentAccepted
57,3VNL7UK1XFJ27V5SCQPMWZRS298FT9,2016-03-10 17:26:50.429525,AssignmentSubmitted
58,3G0WWMR1UVK137QHTAE4ZZPEKTVQND,2016-03-10 17:27:25.57268,AssignmentSubmitted
59,3Z4XG4ZF48R09X4P9MKDBAVCS1IX8S,2016-03-10 17:27:26.523257,AssignmentSubmitted
60,34S9DKFK73PAC9H3KKVYCLSGJ2CYNO,2016-03-10 17:27:27.444544,AssignmentSubmitted
61,3L4PIM1GQTGVR79VDRCFL5XQKZ0RY4,2016-03-10 17:27:57.654497,AssignmentSubmitted
62,3LS2AMNW5FQJLSQTUPEHEOPJA30QOS,2016-03-10 17:28:06.865426,AssignmentSubmitted
63,3EWIJTFFVO79L885JDH6U64NTXW0E0,2016-03-10 17:29:01.231504,AssignmentSubmitted
64,3FTYUGLFSUL3O9G6KOCY5JITAT6D55,2016-03-10 17:29:02.701124,AssignmentSubmitted
65,3URFVVM165INCPBHD7934NTCXS8UZ2,2016-03-10 17:29:03.678683,AssignmentSubmitted
66,34T446B1C0EUOAORNMBB4I4K8LJ0C7,2016-03-10 17:29:09.122148,AssignmentReturned
67,34T446B1C0EUOAORNMBB4I4K8LJ0C7,2016-03-10 17:29:09.628693,AssignmentAccepted
68,3UWN2HHPUY5DGN5ULE39UZ4F2HGNSZ,2016-03-10 17:30:27.768582,AssignmentSubmitted
69,3ZWFC4W1UU7PRGS081KRWKQAEOBFRW,2016-03-10 17:30:28.697624,AssignmentSubmitted
70,3X4JMASXCM9BE5WL9MFGTYY2Q0J0B0,2016-03-10 17:30:29.309359,AssignmentSubmitted
71,3QRYMNZ7FYHEVNI9AE8Z440140UNTO,2016-03-10 17:30:30.198017,AssignmentSubmitted
72,3ZSANO2JCF71SVSDNQKWMUV60QUFSK,2016-03-10 17:30:44.046402,AssignmentSubmitted
73,3TEM0PF1Q5X4T2U5NI6MOOM2TLV0D7,2016-03-10 17:30:44.922462,AssignmentSubmitted
74,35BLDD71I6XNP40HIXJ809VVBZIVZT,2016-03-10 17:31:21.00777,AssignmentSubmitted
75,3AMW0RGHOD2G3VP2TXZFZUZ4FX9NPJ,2016-03-10 17:31:21.911147,AssignmentSubmitted
76,3L6L49WXW0XQODXDRDB52FONXGD54K,2016-03-10 17:31:22.763136,AssignmentSubmitted
77,37C0GNLMHF3Z7DGKP7M3XPWT6OHD6L,2016-03-10 17:31:23.435827,AssignmentSubmitted
78,3Q5ZZ9ZEVOFR7EKF3G1IJR4SZ2985U,2016-03-10 17:31:24.240991,AssignmentSubmitted
79,3QEMNNSB2XZIBDUP8HRV33WP1Z1D7K,2016-03-10 17:31:38.149289,AssignmentSubmitted
80,3OLF68YTN91XSZ6J6QY51U10EKNAFJ,2016-03-10 17:31:59.215678,AssignmentSubmitted
81,3QY5DC2MXRKH78KHCVFW1VDULNFFU0,2016-03-10 17:32:47.669627,AssignmentSubmitted
82,3S0TNUHWKTIMBRZ8IMJ1H3SKCJ7D87,2016-03-10 17:32:48.643646,AssignmentReturned
83,3S0TNUHWKTIMBRZ8IMJ1H3SKCJ7D87,2016-03-10 17:32:49.096341,AssignmentAccepted
84,3EG49X351UCD5JL1G7NFRWZLM6SX66,2016-03-10 17:33:20.503368,AssignmentReturned
85,3EG49X351UCD5JL1G7NFRWZLM6SX66,2016-03-10 17:33:20.892067,AssignmentAccepted
86,3X31TUMD7XMNY33FWI8AL6DH7M3L1B,2016-03-10 17:33:47.826635,AssignmentSubmitted
87,3U0SRXB7CD51F85H6P344PZJGFXNRB,2016-03-10 17:35:31.645204,AssignmentSubmitted
88,3LS2AMNW5FQJLSQTUPEHEOPJA3ZOQP,2016-03-10 17:36:39.435228,AssignmentSubmitted
89,3XIQGXAUMC8W9JZ6ZHS7XAZHHHCX75,2016-03-10 17:36:40.29667,AssignmentSubmitted
90,3U5NZHP4LR2OTZ3RQZ42UA28TL0HP4,2016-03-10 17:37:00.56832,AssignmentAccepted
91,3AUQQEL7U5TQNJURE36GUAS9TSYV00,2016-03-10 17:37:52.896414,AssignmentSubmitted
92,3JNQLM5FT4MUNOLBFM8OQPNMZSHL2S,2016-03-10 17:39:25.935372,AssignmentAbandoned
93,3YDGXNSEOZU9BVGFPBI8EZYEZ6E84P,2016-03-10 17:39:26.373384,AssignmentAbandoned
94,3JNQLM5FT4MUNOLBFM8OQPNMZSHL2S,2016-03-10 17:39:26.774469,AssignmentAccepted
95,3FK0YFF9PZG6GKV7H0U5F3IZNOCVVT,2016-03-10 17:39:52.115633,AssignmentSubmitted
96,3EG49X351UCD5JL1G7NFRWZLM6SX66,2016-03-10 17:41:12.760485,AssignmentSubmitted
97,30H4UDGLT2IALD42HWKFMFA4A7ZPML,2016-03-10 17:42:12.702021,AssignmentAccepted
98,34T446B1C0EUOAORNMBB4I4K8LJ0C7,2016-03-10 17:43:45.621075,AssignmentSubmitted
99,3JNQLM5FT4MUNOLBFM8OQPNMZSHL2S,2016-03-10 17:47:45.710585,AssignmentSubmitted
100,3S0TNUHWKTIMBRZ8IMJ1H3SKCJ7D87,2016-03-10 17:50:50.25336,AssignmentAbandoned
101,3S0TNUHWKTIMBRZ8IMJ1H3SKCJ7D87,2016-03-10 17:51:03.026427,AssignmentAccepted
102,3U5NZHP4LR2OTZ3RQZ42UA28TL0HP4,2016-03-10 17:51:16.225302,AssignmentSubmitted
103,30H4UDGLT2IALD42HWKFMFA4A7ZPML,2016-03-10 17:58:32.665155,AssignmentAbandoned
104,30H4UDGLT2IALD42HWKFMFA4A7ZPML,2016-03-10 17:58:33.14904,AssignmentAccepted
105,3S0TNUHWKTIMBRZ8IMJ1H3SKCJ7D87,2016-03-10 18:02:45.624113,AssignmentSubmitted
106,30H4UDGLT2IALD42HWKFMFA4A7ZPML,2016-03-10 18:09:16.893121,AssignmentSubmitted
107,3PJUZCGDJ6GA81MR66EZV79ULYV89O,2016-03-10 18:09:35.644519,AssignmentAccepted
108,3G0WWMR1UVK137QHTAE4ZZPEKTYQNG,2016-03-10 18:09:36.03914,AssignmentAccepted
109,3Y4W8Q93LZKKM3VLQFUB9HCSNHAVDW,2016-03-10 18:09:36.42911,AssignmentAccepted
110,3B1NLC6UGZWAT38G6TMK9AQ7ELPPGF,2016-03-10 18:09:38.23072,AssignmentAccepted
111,3M0BCWMB8VW4MVX62T810T76R51WB1,2016-03-10 18:09:38.653631,AssignmentAccepted
112,3WQQ9FUS6AUTWU1O4QSVMD4K9YY8BY,2016-03-10 18:09:43.576714,AssignmentAccepted
113,37W3JXSD6680Z3QHCLML8457CEJYWI,2016-03-10 18:09:43.963172,AssignmentAccepted
114,3NLZY2D53PPBF7NWHXYPM7LPFYYQLE,2016-03-10 18:09:44.368705,AssignmentAccepted
115,39GHHAVOMFRYVCCYGFFZ3P7SFHBJ4N,2016-03-10 18:09:44.779986,AssignmentAccepted
116,3S96KQ6I9M459BRWLKUW8ZO7QWVTDF,2016-03-10 18:09:45.173034,AssignmentAccepted
117,33CUSNVVNNCAUW3H1E8LVBEJ1SD88Z,2016-03-10 18:09:45.594696,AssignmentAccepted
118,32ZKVD547FN7VXVIS9XZVWW9TC6B39,2016-03-10 18:09:45.984352,AssignmentAccepted
119,3XM0HYN6NKZC9PCP0YWW975V15APEY,2016-03-10 18:09:46.373328,AssignmentAccepted
120,3LRLIPTPEQ988LYX71P2H7T5MG6KAX,2016-03-10 18:09:46.764233,AssignmentAccepted
121,3WJ1OXY92AGODKWWYCSZR2KERGD8A3,2016-03-10 18:09:47.155047,AssignmentAccepted
122,323Q6SJS8IGC2MEXCW8XIGO4RFFHF3,2016-03-10 18:09:47.547009,AssignmentAccepted
123,3R6P78PK7KB8LV1NNAV4EKR43OBTGP,2016-03-10 18:09:47.938428,AssignmentAccepted
124,3TR2532VIPUCAZGCZ38E0NR6B8HJ68,2016-03-10 18:09:48.350376,AssignmentAccepted
125,3JMSRU9HQIUPE99LMA5VFZUDNTBVEP,2016-03-10 18:09:48.737242,AssignmentAccepted
126,3EA3QWIZ4IVMHM7IDYV7ZW4KI13TIH,2016-03-10 18:09:49.675332,AssignmentAccepted
127,3LS2AMNW5FQJLSQTUPEHEOPJA33QOV,2016-03-10 18:10:00.740069,AssignmentAccepted
128,3TAYZSBPLL8HR1G1ZV5P2B1HRMRS2F,2016-03-10 18:10:11.572956,AssignmentAccepted
129,33FBRBDW6OZC6ZTUIQOQXXA2RJY8C5,2016-03-10 18:10:17.41635,AssignmentAccepted
130,3STRJBFXOWRDNHX6D1GJCCJXA5STKS,2016-03-10 18:10:17.809825,AssignmentAccepted
131,3XC1O3LBOSMO7NFOY1SKRCWCZ5XTLV,2016-03-10 18:10:18.205837,AssignmentAccepted
132,3DH6GAKTYYP4TYVMN86S78ZPTGNYZ8,2016-03-10 18:10:19.707231,AssignmentAccepted
133,34S9DKFK73PAC9H3KKVYCLSGJ2FNYG,2016-03-10 18:10:23.024583,AssignmentAccepted
134,3JPSL1DZ5SZ9GRJ04EHI9ZA9GBBNA5,2016-03-10 18:10:24.590719,AssignmentAccepted
135,3GS6S824SQX6N4M35JDARO708UFNWH,2016-03-10 18:10:24.987059,AssignmentAccepted
136,3F6KKYWMNB17EYMCOO8KZ0IF1E9DNY,2016-03-10 18:10:25.375929,AssignmentAccepted
137,3H8DHMCCW9B66S19RBG4781B7J3KDZ,2016-03-10 18:10:25.767064,AssignmentAccepted
138,3L4D84MILZSS7O0TVMZIXEGWKMWHJ6,2016-03-10 18:10:26.155801,AssignmentAccepted
139,31IBVUNM9SZHKN9HHLP1XHFDZUQVF7,2016-03-10 18:10:26.547275,AssignmentAccepted
140,30LB5CDZNCA7W3Z1F0VJFG55H38Z08,2016-03-10 18:10:26.938145,AssignmentAccepted
141,3LPW2N6LKT2P5BRS6J2NFJMHWT45UA,2016-03-10 18:10:40.503705,AssignmentAccepted
142,3WQQ9FUS6AUTWU1O4QSVMD4K9YYB81,2016-03-10 18:10:40.891815,AssignmentAccepted
143,3P4MQ7TPPXCCYSZV72C5DFULH4JBB0,2016-03-10 18:10:41.28259,AssignmentAccepted
144,3LPW2N6LKT2P5BRS6J2NFJMHWT45UA,2016-03-10 18:10:41.671122,AssignmentReturned
145,3LPW2N6LKT2P5BRS6J2NFJMHWT45UA,2016-03-10 18:10:42.058562,AssignmentAccepted
146,3NPI0JQDAO5EY8UMQTLR8T5W4FYTPT,2016-03-10 18:10:58.80235,AssignmentAccepted
147,3F6KKYWMNB17EYMCOO8KZ0IF1E8ND7,2016-03-10 18:11:03.585924,AssignmentAccepted
148,3VE8AYVF8MXJ9BD49SER53V5OWQ8FG,2016-03-10 18:11:15.877154,AssignmentAccepted
149,3TAYZSBPLL8HR1G1ZV5P2B1HRMRS2F,2016-03-10 18:11:45.196436,AssignmentReturned
150,3FE2ERCCZX8YLGPEUCZSEJZ957GPO2,2016-03-10 18:11:48.105395,AssignmentAccepted
151,3WQQ9FUS6AUTWU1O4QSVMD4K9YY8BY,2016-03-10 18:13:49.650875,AssignmentReturned
152,38F5OAUN5NCZNTZRUDALUOBNTRXH70,2016-03-10 18:14:52.240581,AssignmentAccepted
153,30LB5CDZNCA7W3Z1F0VJFG55H38Z08,2016-03-10 18:15:47.431054,AssignmentSubmitted
154,31IBVUNM9SZHKN9HHLP1XHFDZUQVF7,2016-03-10 18:15:48.436305,AssignmentSubmitted
155,3L4D84MILZSS7O0TVMZIXEGWKMWHJ6,2016-03-10 18:15:49.568198,AssignmentSubmitted
156,3F6KKYWMNB17EYMCOO8KZ0IF1E9DNY,2016-03-10 18:15:50.639093,AssignmentSubmitted
157,3Y4W8Q93LZKKM3VLQFUB9HCSNHAVDW,2016-03-10 18:15:51.530446,AssignmentSubmitted
158,32ZKVD547FN7VXVIS9XZVWW9TC6B39,2016-03-10 18:15:52.141005,AssignmentSubmitted
159,3XC1O3LBOSMO7NFOY1SKRCWCZ5XTLV,2016-03-10 18:15:52.762549,AssignmentSubmitted
160,3TR2532VIPUCAZGCZ38E0NR6B8HJ68,2016-03-10 18:15:53.776348,AssignmentSubmitted
161,3DH6GAKTYYP4TYVMN86S78ZPTGNYZ8,2016-03-10 18:16:37.405955,AssignmentSubmitted
162,3F6KKYWMNB17EYMCOO8KZ0IF1E8ND7,2016-03-10 18:16:38.102401,AssignmentSubmitted
163,39GHHAVOMFRYVCCYGFFZ3P7SFHBJ4N,2016-03-10 18:16:39.063535,AssignmentSubmitted
164,3FE2ERCCZX8YLGPEUCZSEJZ957GPO2,2016-03-10 18:16:39.74563,AssignmentSubmitted
165,3M0BCWMB8VW4MVX62T810T76R51WB1,2016-03-10 18:16:40.761444,AssignmentSubmitted
166,3P4MQ7TPPXCCYSZV72C5DFULH4JBB0,2016-03-10 18:16:41.74131,AssignmentSubmitted
167,33FBRBDW6OZC6ZTUIQOQXXA2RJY8C5,2016-03-10 18:16:51.05113,AssignmentSubmitted
168,3UXUOQ9OKEXKD6RDO70TD2OJGW87AG,2016-03-10 18:16:57.236968,AssignmentAccepted
169,3H8DHMCCW9B66S19RBG4781B7J3KDZ,2016-03-10 18:16:58.511823,AssignmentSubmitted
170,33CUSNVVNNCAUW3H1E8LVBEJ1SD88Z,2016-03-10 18:17:49.457666,AssignmentSubmitted
171,3LS2AMNW5FQJLSQTUPEHEOPJA33QOV,2016-03-10 18:17:50.117834,AssignmentSubmitted
172,3LPW2N6LKT2P5BRS6J2NFJMHWT45UA,2016-03-10 18:17:50.840899,AssignmentSubmitted
173,37XITHEISW9IO48QHZUQOE57HBMRC0,2016-03-10 18:17:59.144105,AssignmentAccepted
174,3UXUOQ9OKEXKD6RDO70TD2OJGW87AG,2016-03-10 18:18:16.619414,AssignmentReturned
175,3UXUOQ9OKEXKD6RDO70TD2OJGW87AG,2016-03-10 18:18:17.02492,AssignmentAccepted
176,3NLZY2D53PPBF7NWHXYPM7LPFYYQLE,2016-03-10 18:18:43.575112,AssignmentSubmitted
177,3WQQ9FUS6AUTWU1O4QSVMD4K9YYB81,2016-03-10 18:18:44.206132,AssignmentSubmitted
178,3GS6S824SQX6N4M35JDARO708UFNWH,2016-03-10 18:18:45.200193,AssignmentSubmitted
179,3R6P78PK7KB8LV1NNAV4EKR43OBTGP,2016-03-10 18:18:46.093037,AssignmentSubmitted
180,34S9DKFK73PAC9H3KKVYCLSGJ2FNYG,2016-03-10 18:19:04.332763,AssignmentSubmitted
181,3G0WWMR1UVK137QHTAE4ZZPEKTYQNG,2016-03-10 18:19:05.286255,AssignmentSubmitted
182,3EA3QWIZ4IVMHM7IDYV7ZW4KI13TIH,2016-03-10 18:19:06.197891,AssignmentSubmitted
183,3XM0HYN6NKZC9PCP0YWW975V15APEY,2016-03-10 18:21:59.31523,AssignmentReturned
184,3XM0HYN6NKZC9PCP0YWW975V15APEY,2016-03-10 18:21:59.728077,AssignmentAccepted
185,37W3JXSD6680Z3QHCLML8457CEJYWI,2016-03-10 18:22:18.156029,AssignmentSubmitted
186,3JMSRU9HQIUPE99LMA5VFZUDNTBVEP,2016-03-10 18:22:18.871744,AssignmentSubmitted
187,323Q6SJS8IGC2MEXCW8XIGO4RFFHF3,2016-03-10 18:22:19.55042,AssignmentSubmitted
188,3WJ1OXY92AGODKWWYCSZR2KERGD8A3,2016-03-10 18:22:20.427465,AssignmentSubmitted
189,3STRJBFXOWRDNHX6D1GJCCJXA5STKS,2016-03-10 18:22:21.121225,AssignmentSubmitted
190,3VE8AYVF8MXJ9BD49SER53V5OWQ8FG,2016-03-10 18:22:21.848003,AssignmentSubmitted
191,3JPSL1DZ5SZ9GRJ04EHI9ZA9GBBNA5,2016-03-10 18:22:22.557123,AssignmentSubmitted
192,3B1NLC6UGZWAT38G6TMK9AQ7ELPPGF,2016-03-10 18:22:23.553904,AssignmentSubmitted
193,3NPI0JQDAO5EY8UMQTLR8T5W4FYTPT,2016-03-10 18:22:24.165209,AssignmentSubmitted
194,3S96KQ6I9M459BRWLKUW8ZO7QWVTDF,2016-03-10 18:25:16.227669,AssignmentSubmitted
195,3UXUOQ9OKEXKD6RDO70TD2OJGW87AG,2016-03-10 18:25:34.920789,AssignmentSubmitted
196,3XM0HYN6NKZC9PCP0YWW975V15APEY,2016-03-10 18:25:35.814622,AssignmentSubmitted
197,3LRLIPTPEQ988LYX71P2H7T5MG6KAX,2016-03-10 18:27:55.245855,AssignmentAbandoned
198,3LRLIPTPEQ988LYX71P2H7T5MG6KAX,2016-03-10 18:27:55.638358,AssignmentAccepted
199,3PJUZCGDJ6GA81MR66EZV79ULYV89O,2016-03-10 18:29:06.054414,AssignmentAbandoned
200,3PJUZCGDJ6GA81MR66EZV79ULYV89O,2016-03-10 18:29:06.475209,AssignmentAccepted
201,38F5OAUN5NCZNTZRUDALUOBNTRXH70,2016-03-10 18:30:54.267816,AssignmentSubmitted
202,37XITHEISW9IO48QHZUQOE57HBMRC0,2016-03-10 18:31:48.938478,AssignmentSubmitted
203,3PJUZCGDJ6GA81MR66EZV79ULYV89O,2016-03-10 18:35:42.416969,AssignmentSubmitted
204,3LRLIPTPEQ988LYX71P2H7T5MG6KAX,2016-03-10 18:47:30.682506,AssignmentAbandoned
205,3LRLIPTPEQ988LYX71P2H7T5MG6KAX,2016-03-10 18:47:31.083941,AssignmentAccepted
206,3LRLIPTPEQ988LYX71P2H7T5MG6KAX,2016-03-10 19:04:32.112542,AssignmentAbandoned
207,3R2UR8A0IAG3UPR5G3998WLC76SOXS,2016-03-10 19:07:11.579131,AssignmentAccepted
208,3R2UR8A0IAG3UPR5G3998WLC76SOXS,2016-03-10 19:16:02.612754,AssignmentSubmitted
209,3IJXV6UZ1XJ917UQ99QCZH32UG9IRW,2016-03-10 19:16:07.037761,AssignmentAccepted
210,34J10VATJFY9P6FQWU1CURTXYU7IQV,2016-03-10 19:16:10.450755,AssignmentAccepted
211,39L1G8WVWQR6IZDQQC4APKJ070I31L,2016-03-10 19:16:10.865876,AssignmentAccepted
212,3C8HJ7UOP7U4ZH6845IHDDCIK6BMZ8,2016-03-10 19:16:13.678561,AssignmentAccepted
213,34T446B1C0EUOAORNMBB4I4K8LP0CD,2016-03-10 19:16:46.168553,AssignmentAccepted
214,3AMW0RGHOD2G3VP2TXZFZUZ4FXEPNQ,2016-03-10 19:16:46.58358,AssignmentAccepted
215,3E13VNJ1NNVL82V9BFBXTQLPQIEI1Z,2016-03-10 19:16:59.223209,AssignmentAccepted
216,3WQQ9FUS6AUTWU1O4QSVMD4K9Y1B84,2016-03-10 19:17:04.083369,AssignmentAccepted
217,36W0OB37HWEI735XD824L84M3KCHZU,2016-03-10 19:17:14.127244,AssignmentAccepted
218,3LPW2N6LKT2P5BRS6J2NFJMHWT75UD,2016-03-10 19:17:20.397362,AssignmentAccepted
219,33M4IA01QG16R2JL8VQD2RQHITCXRA,2016-03-10 19:17:30.568064,AssignmentAccepted
220,3SB5N7Y3O3475M4WP87UU9PZ6DH0GN,2016-03-10 19:17:36.089167,AssignmentAccepted
221,3RU7GD8VPOTDJ8H71TG1YO9A2WMPS2,2016-03-10 19:17:36.666129,AssignmentAccepted
222,3DZQRBDBSLF6CJCK3VJULL69X0US3T,2016-03-10 19:17:37.055542,AssignmentAccepted
223,3SBEHTYCWN3IY86CN4I67DWZX3OIYY,2016-03-10 19:17:46.45188,AssignmentAccepted
224,3UJ1CZ6IZHP9QYZOHE7N0I4TBWLS5J,2016-03-10 19:17:48.605176,AssignmentAccepted
225,392CY0QWG1R201SSYXUZROSS22OI4C,2016-03-10 19:18:10.473532,AssignmentAccepted
226,3I3WADAZ9Q4US67VAXQEGDUSE7JO5J,2016-03-10 19:18:10.860997,AssignmentAccepted
227,3UOUJI6MTDEY7UB2CPLI72D1PSGXUE,2016-03-10 19:18:44.97982,AssignmentAccepted
228,3EQHHY4HQSS60TQXMED6B4LQNLSG5O,2016-03-10 19:18:53.88525,AssignmentAccepted
229,3DZQRBDBSLF6CJCK3VJULL69X0US3T,2016-03-10 19:18:58.874925,AssignmentReturned
230,3PB5A5BD0V6LNX4GA7S39OZMERNG73,2016-03-10 19:19:28.143542,AssignmentAccepted
231,3MX2NQ3YC9UHMFLNBODAZQLLQBO5X5,2016-03-10 19:19:28.535362,AssignmentAccepted
232,3OS4RQUCR9F2B9BBC4Y1W5L6W2EBFL,2016-03-10 19:19:28.925468,AssignmentAccepted
233,3VSOLARPKB9O74GLUPJ34Q1J5C639U,2016-03-10 19:19:29.667964,AssignmentAccepted
234,3TY7ZAOG5FKC780FFZS9S1HSDUXK09,2016-03-10 19:20:09.652822,AssignmentAccepted
235,3DBQWDE4Y6YCAL7J9IQ11OUNOXDN52,2016-03-10 19:20:10.043857,AssignmentAccepted
236,3NL0RFNU0FNT6WIGY0FB4475U6DK4P,2016-03-10 19:20:10.434888,AssignmentAccepted
237,3DIP6YHAPCSR3XD8EHULNLA5CVE8E1,2016-03-10 19:20:10.82258,AssignmentAccepted
238,34FNN24DCM96MKBXGKZCI4SUSHI5YB,2016-03-10 19:20:11.209813,AssignmentAccepted
239,3D4CH1LGEATP1GS9P4QNNKQS9HBG9F,2016-03-10 19:20:11.597512,AssignmentAccepted
240,37QW5D2ZRGMSDGIQFCEQC2EKDMMS8L,2016-03-10 19:20:11.982938,AssignmentAccepted
241,3TY7ZAOG5FKC780FFZS9S1HSDUY0KQ,2016-03-10 19:20:14.795979,AssignmentAccepted
