id,type,network_id,creation_time,failed,time_of_death,participant_id,property1,property2,property3,property4,property5
865,bandit_agent,1,2016-03-11 13:03:38.293918,f,,A4Y1YN4D4YDS1:3SB5N7Y3O3475M4WP87UU9PZ6F70GH,4.120900000000001,18,,,
867,bandit_agent,1,2016-03-11 13:11:18.402722,f,,A2TG7057I3V6B2:3HMIGG0U4L6P92UZEI6FUO2LU998YA,1.9600000000000004,18,,,
876,bandit_agent,1,2016-03-11 13:23:50.904496,f,,A1VB2KFCZLDT61:3WMOAN2SRBXT8FMYF98E5MOM1N5NV3,1.7689000000000001,18,,,
875,bandit_agent,1,2016-03-11 13:23:05.636478,f,,AJAZ6PWRHH6D8:3VHHR074H3H19PIHLYPJMG4UAAYL77,0.3364,18,,,
881,bandit_agent,1,2016-03-11 13:28:55.165566,t,2016-03-11 13:43:58.017742,A6SIOBGW55XQV:3PDJHANYK5GGJTLMB35TOABRYI6H6Y,,18,,,
931,bandit_agent,1,2016-03-11 14:20:33.578987,f,,A2OGP0GAE7JQ8T:35LDD5557A49AM7M44F7QYO5GZQKMG,1.7956000000000003,19,,,
944,bandit_agent,1,2016-03-11 14:31:31.992073,f,,AEZVTYPEXGHNA:3Z7EFSHGN9E2L0U2QY0IDWRVIU0XCZ,1.5376,19,,,
926,bandit_agent,1,2016-03-11 14:18:59.380855,f,,A1AQILM7ERX2D0:3DPNQGW4LLFM7HXRWWLAUL2NTDL460,2.7225000000000006,19,,,
927,bandit_agent,1,2016-03-11 14:19:06.059143,f,,A95FPT0MGOVYG:3VFJCI1K4ZZV5GOVJLQ9E5QMF57RG7,0.09,19,,,
936,bandit_agent,1,2016-03-11 14:24:42.803836,f,,AGP1IXSTAD126:317HQ483I7SOM92YG29VQXYSTLBNI8,1.44,19,,,
957,bandit_agent,1,2016-03-11 15:09:56.266865,f,,A24BPSANAJ1GVF:3Y4W8Q93LZKKM3VLQFUB9HCSNJ6DVE,0.43560000000000004,20,,,
977,bandit_agent,1,2016-03-11 15:39:43.683859,f,,A3DIY0LLAPKP64:3QFUFYSY9YFIQAQ2XPOEORF0MCRF4H,1.7956000000000003,20,,,
986,bandit_agent,1,2016-03-11 15:48:51.192735,f,,A34MLZR77YXVLL:345LHZDEDXSMRW4OS0EU0MOXIZ9U39,1.7956000000000003,20,,,
1005,bandit_agent,1,2016-03-11 16:34:23.329268,f,,A27CDTLHWBT1FT:3OLF68YTN91XSZ6J6QY51U10EMPAFP,1.9880999999999998,21,,,
111,bandit_agent,1,2016-03-10 19:20:59.083937,f,,A16SR2HQIWRFD6:3VSOLARPKB9O74GLUPJ34Q1J5C639U,1.0000000000000002e-10,2,,,
144,bandit_agent,1,2016-03-10 20:23:46.900823,f,,A1CC1ESUM2JWJ2:3NC5L260MOMMU30KG93N2PL531ZOF4,0.1521,3,,,
107,bandit_agent,1,2016-03-10 19:20:00.694808,f,,A1123Z7CQMJ05R:36W0OB37HWEI735XD824L84M3KCHZU,0.24009999999999998,2,,,
134,bandit_agent,1,2016-03-10 19:27:38.008292,f,,A26T6O5EFR54A9:3C8HJ7UOP7U4ZH6845IHDDCIK6BMZ8,0.028900000000000006,2,,,
133,bandit_agent,1,2016-03-10 19:27:25.246571,f,,A1U6A617Q95MTZ:3OS4RQUCR9F2B9BBC4Y1W5L6W2EBFL,0.04409999999999999,2,,,
132,bandit_agent,1,2016-03-10 19:26:12.411197,f,,ADUEMU9OI1WE4:3YHH42UU5BFNREIX0Z4A71U72U30LT,0.1444,2,,,
169,bandit_agent,1,2016-03-10 20:30:58.642707,f,,A1SRVU0V65XJAK:3GA6AFUKOOOHMAY4S17VH7Z7OPGH30,0.04409999999999999,3,,,
1707,bandit_agent,1,2016-03-13 09:25:10.778383,f,,AQ4PB1PVI9U7V:3E13VNJ1NNVL82V9BFBXTQLPQN6I11,1.5876000000000001,35,,,
164,bandit_agent,1,2016-03-10 20:30:29.720754,f,,A10Q5YESVR1R5T:3BC8WZX3V3WMU6X9ZWKLD94THCURRB,0.12250000000000003,3,,,
135,bandit_agent,1,2016-03-10 19:36:35.953062,f,,AMNRYECHXZY34:3M68NM076H7T8NZP78HN2EDXLPE6RQ,0.3249000000000001,2,,,
137,bandit_agent,1,2016-03-10 19:39:18.150472,f,,A2BR65UNGJ5GSI:34T446B1C0EUOAORNMBB4I4K8LP0CD,0.0841,2,,,
136,bandit_agent,1,2016-03-10 19:38:38.384518,f,,A3IQAKT74IXJB6:3NL0RFNU0FNT6WIGY0FB4475U6E4KA,0.6084,2,,,
138,bandit_agent,1,2016-03-10 19:43:05.87738,t,2016-03-10 19:52:07.457946,A2YJFCTJPPX66:3MHW492WW0DNQX1Y38TES7ZMWV5VMH,,2,,,
170,bandit_agent,1,2016-03-10 20:31:03.882596,f,,A1ZPYSX30BDIVW:3HYA4D452RJ8NWBFTB5QVCI22W42FD,0.3844,3,,,
139,bandit_agent,1,2016-03-10 20:16:24.815291,f,,A23GOZ33HMA3P1:3KIBXJ1WD5UXAPSYHKUKI2DABXFKO1,1.1449,2,,,
166,bandit_agent,1,2016-03-10 20:30:52.810901,f,,A251N8FMMMA2CC:3H7XDTSHKCR0DC5HIF0F14Y37IXWGM,0.07840000000000001,3,,,
152,bandit_agent,1,2016-03-10 20:26:15.925508,f,,A26NGLGGFTATVN:3T111IHZ5EQGQ61N5FKZMO4ZBQOR9O,0.4096,3,,,
146,bandit_agent,1,2016-03-10 20:24:24.835895,f,,A2TVG2HLMKVMSL:32M8BPYGATMICHLCTYW00DPVS7ZIG1,0.25,3,,,
163,bandit_agent,1,2016-03-10 20:30:18.260433,f,,A3CIUPLZ6614U2:3AAPLD8UCCHMLRWY7GDMZK35IOSTHS,0.3844,3,,,
174,bandit_agent,1,2016-03-10 20:31:48.304902,f,,AOVN1TVNI7HJ7:3RSDURM96AM6I34QRLSFMYY75AIYE6,0.4096,3,,,
153,bandit_agent,1,2016-03-10 20:26:24.12248,f,,A104HK5ONFNJJT:36NEMU28XFD05M13TIYAE9I034AWMV,0.16000000000000003,3,,,
179,bandit_agent,1,2016-03-10 20:34:20.347577,t,2016-03-10 20:41:43.518361,A21LYHAOO5P2CC:35DR22AR5DKE80YJX5PHKTN1CFZX39,1.0000000000000002e-10,3,,,
142,bandit_agent,1,2016-03-10 20:22:56.356761,f,,A21LSO957MFW72:3S0TNUHWKTIMBRZ8IMJ1H3SKCJF8DA,0.27040000000000003,3,,,
148,bandit_agent,1,2016-03-10 20:25:38.272252,f,,A26T17CDTYJI1W:3PW9OPU9PQKHXHH7MCQ56AE81MK12A,1.0000000000000002e-10,3,,,
162,bandit_agent,1,2016-03-10 20:30:12.640014,f,,A2OXND01LT6KRE:304SM51WA34BFEGXIOY0344LLSABS6,0.0121,3,,,
173,bandit_agent,1,2016-03-10 20:31:35.946086,f,,ARWF605I7RWM7:3DR23U6WE5EA1H5WHF5GEH6SQ81ETY,0.3844,3,,,
141,bandit_agent,1,2016-03-10 20:22:52.714424,f,,AXZU9N0EQ6NLF:3IXQG4FA2TYTAZKY9IY9M9ZVT4LB9V,0.2304,3,,,
154,bandit_agent,1,2016-03-10 20:26:59.980277,f,,A195KL2GMUGRF3:3EWIJTFFVO79L885JDH6U64NTX4E0M,0.16000000000000003,3,,,
147,bandit_agent,1,2016-03-10 20:24:36.058684,f,,A1WJ3EZ6LXN7B1:33CUSNVVNNCAUW3H1E8LVBEJ1SI884,0.04409999999999999,3,,,
150,bandit_agent,1,2016-03-10 20:25:54.888619,f,,A3HKIWF1E4QCUT:39DD6S19JPB6NTEVN7UY0579B4NZEZ,0.0081,3,,,
175,bandit_agent,1,2016-03-10 20:31:55.662981,f,,A2MR7UMBP1GJ0Y:31EUONYN2V3BQ0MAGO8RKBORRVNOVS,0.0625,3,,,
165,bandit_agent,1,2016-03-10 20:30:42.859346,f,,A22COQ7844IBDN:3R2UR8A0IAG3UPR5G3998WLC76VOXV,1.5625,3,,,
140,bandit_agent,1,2016-03-10 20:22:43.709341,f,,AIUKV0KVALMY6:39U1BHVTDLR7RJPZSVOKVQ2VZJAT3L,0.07840000000000001,3,,,
156,bandit_agent,1,2016-03-10 20:27:03.691211,f,,A13GIEW5VV503G:3NS0A6KXC48477AMT2KM08SLOK2ZGG,0.0576,3,,,
159,bandit_agent,1,2016-03-10 20:29:21.725514,f,,A87D3K9YVKTQ7:33SA9F9TRXU2TY9QCKAR11DRU2IWE5,0.07840000000000001,3,,,
180,bandit_agent,1,2016-03-10 20:39:45.250141,t,2016-03-10 20:40:58.290453,A1R3W25JDAUQ09:3MMN5BL1WZ43EOZFJYN89C735BFM3E,,3,,,
161,bandit_agent,1,2016-03-10 20:30:09.519535,f,,A3GVRNGQC6YYIN:35H6S234SA04301RA14KZD81T7R65E,0.2116,3,,,
176,bandit_agent,1,2016-03-10 20:32:08.003195,f,,A1NJ1SLA2LL1GM:3QXNC7EIPIVSQCHOB21K2S3C20O907,0.9801,3,,,
177,bandit_agent,1,2016-03-10 20:32:09.291289,f,,A2O64WRF3XM31Z:3M81GAB8A0JZ2Y1KQK9V84PK34PBQH,0.07840000000000001,3,,,
151,bandit_agent,1,2016-03-10 20:26:14.163416,f,,A3F52M330VFQEN:3KMS4QQVK2Q34CF5IHBUV84WJWOFKA,0.7395999999999999,3,,,
171,bandit_agent,1,2016-03-10 20:31:17.509053,f,,A39NH60EFPZ7IE:3EG49X351UCD5JL1G7NFRWZLM61X6F,0.0144,3,,,
143,bandit_agent,1,2016-03-10 20:23:09.734126,f,,A1TNAK7Q0IH8VO:3NKQQ8O39Y5K9O6LLPK6DVA99A7DUV,0.0064,3,,,
145,bandit_agent,1,2016-03-10 20:24:15.840166,f,,A1C0H8G0YI15MN:3P59JYT76LKI61TGOVAFCGX3T5AT2A,0.9216,3,,,
183,bandit_agent,1,2016-03-10 20:50:11.302517,f,,A2R8XAJN3HFS06:3B3WTRP3DB2ZMMK2QP5YLGWRZY992S,0.2116,3,,,
158,bandit_agent,1,2016-03-10 20:29:13.423499,t,2016-03-10 20:32:00.151194,A323CCIT8GNMOB:3M81GAB8A0JZ2Y1KQK9V84PK34PBQH,,3,,,
167,bandit_agent,1,2016-03-10 20:30:54.23759,f,,A2OQ2LDWQG6V0N:3SITXWYCNV9JBV2WCY4N2CLD07CBXE,0.1024,3,,,
157,bandit_agent,1,2016-03-10 20:28:37.42088,f,,AWVGAU5G1LWZS:3PJ71Z61R42SX1267L5KGXMM7SU192,0.5776,3,,,
149,bandit_agent,1,2016-03-10 20:25:39.239602,f,,A1WD0DK58AKBVE:3XC1O3LBOSMO7NFOY1SKRCWCZ52LTS,0.34809999999999997,3,,,
160,bandit_agent,1,2016-03-10 20:30:01.575272,f,,A2GE3FDUFKMTUP:336YQZE83VE6S3MJXHB1O95NJ76M54,0.0361,3,,,
155,bandit_agent,1,2016-03-10 20:27:00.477698,f,,A2RRBSTJ7H3G2B:3P4RDNWND56S3JBD14H3XQHBKZGIJ5,0.24009999999999998,3,,,
172,bandit_agent,1,2016-03-10 20:31:25.00835,f,,A1R5TGEFPN0VP3:3M0NZ3JDP1Y6RAL2C61VWB1WYBO5Z4,0.0484,3,,,
168,bandit_agent,1,2016-03-10 20:30:55.009018,f,,AOIK8K4X34LGR:3U0SRXB7CD51F85H6P344PZJGF5RNN,2.9583999999999997,3,,,
178,bandit_agent,1,2016-03-10 20:32:27.47464,t,2016-03-10 20:47:57.447809,A2AHS2MN3M5CVX:3WLEIWSYHOHS1S2LO1TQYXUFIBH2HB,,3,,,
181,bandit_agent,1,2016-03-10 20:44:37.83009,f,,A3SW1BXR31CZY0:3BWI6RSP7G9N3J8P4C2F9LEA1BA7EF,1.0000000000000002e-10,3,,,
182,bandit_agent,1,2016-03-10 20:45:42.039657,f,,A2UAP3YWCX2NHN:3OXV7EAXLEQ1PLENWIGRKGAHFB136M,0.9216,3,,,
187,bandit_agent,1,2016-03-10 21:02:21.003571,f,,A1D0JL4MJ7XSGV:3H0W84IWBK2XL2S4DQ0LE25A2N5REZ,0.0225,4,,,
188,bandit_agent,1,2016-03-10 21:03:38.981563,f,,A3FAVREJFQ4S5G:30BXRYBRP4XED80S2LIXM4A4MIBWHM,1.0000000000000002e-10,4,,,
185,bandit_agent,1,2016-03-10 21:01:32.656044,f,,AIHADGCEEXPYM:3WR9XG3T63B5BHBWF6Q20Z2JOMH477,1.3456,4,,,
186,bandit_agent,1,2016-03-10 21:02:11.103969,f,,A3IV8AFLU0E94K:3OLQQLKKNSPGNE9R5LRCCBJJS6BJEZ,1.2321000000000002,4,,,
184,bandit_agent,1,2016-03-10 20:59:53.795841,f,,A3AJJHOAV7WIUQ:3IRIK4HM3AKP2LA6PBRSDJEBLOEC6T,0.2116,4,,,
195,bandit_agent,1,2016-03-10 21:05:24.554969,f,,A134MJZL7H493A:3PDJHANYK5GGJTLMB35TOABRYGJH67,1.0000000000000002e-10,4,,,
193,bandit_agent,1,2016-03-10 21:05:10.362554,f,,A25S4Y98REIG0O:352YTHGROVD246H8SFCERCRD2PDH4M,1.0201,4,,,
189,bandit_agent,1,2016-03-10 21:04:05.269751,t,2016-03-10 21:18:28.128179,A14C1R87301IW9:31Q0U3WYDPFOJIEDSO7021VGC2717R,,4,,,
284,bandit_agent,1,2016-03-10 22:52:37.43182,f,,AT3S0S6E0M19G:3LUY3GC63Z0R0AXFDQIQ3XDEFIHP7N,0.30250000000000005,6,,,
384,bandit_agent,1,2016-03-11 00:33:50.89826,f,,AYCLMGBGZN95I:3VHP9MDGRNKLLE3HQ4UW7PROENQCF5,0.4900000000000001,8,,,
345,bandit_agent,1,2016-03-10 23:45:03.782196,f,,A288TV72SGDQWE:3R2PKQ87NW8I4RHY41UVDI9SOTHIMF,0.0256,7,,,
281,bandit_agent,1,2016-03-10 22:51:53.229528,t,2016-03-10 23:08:49.30242,A2Y7OVN2GP3M2F:3NAPMVF0ZWFV83W9BS7E7K5L48P27D,1.0000000000000002e-10,6,,,
313,bandit_agent,1,2016-03-10 23:06:21.953358,f,,A3LA5P3N3KI8U7:3DQQ64TANGL6QPYGLYQ2VDCV89QPWP,1.7424000000000002,6,,,
337,bandit_agent,1,2016-03-10 23:41:54.539702,f,,A17KJJEFSH5S25:3IAEQB9FMEKX1SVQGPZ7VJV6UQNWDI,0.17639999999999997,7,,,
346,bandit_agent,1,2016-03-10 23:45:19.883784,f,,A1R7CJMWXC79UO:3IUZPWIU1O75FY1086LUZWQWEZKWKV,0.0009,7,,,
459,bandit_agent,1,2016-03-11 01:42:54.085156,t,2016-03-11 01:59:30.883122,A23X4F21UBG3ZZ:3GLB5JMZFXV1465Q1KVP9G9I03EDGJ,0.6724000000000001,10,,,
477,bandit_agent,1,2016-03-11 01:52:25.573353,f,,A24SC2L9IXMT05:36TFCYNS44AT285ICQEJONOBVL4XH5,0.9603999999999999,10,,,
415,bandit_agent,1,2016-03-11 01:01:59.354156,f,,AVHI24I0GQWGI:308XBLVESI4ZEZGK3ZYVDUZPZR5BRY,0.06760000000000001,9,,,
410,bandit_agent,1,2016-03-11 01:00:30.79677,f,,A1V9VYAMOC8HQH:34Q075JO1XDA17ET7PMRNMLT4PF107,0.28090000000000004,9,,,
424,bandit_agent,1,2016-03-11 01:04:32.526779,f,,A13YS7DLEUCL2T:3Z4AIRP3C6DIYXK4A1BYW084EWZX1X,0.7395999999999999,9,,,
429,bandit_agent,1,2016-03-11 01:06:05.248723,f,,A3AXHYAF4XRIY2:37M28K1J0QDDX1SFPGPQGSTS7SRJAK,0.11560000000000002,9,,,
446,bandit_agent,1,2016-03-11 01:13:41.038212,f,,A2AUDQQQALH4Q8:3IFS6Q0HJIJL2MU3OYQHPR8YGJ8SIC,0.0324,9,,,
547,bandit_agent,1,2016-03-11 03:15:13.303387,f,,A1L6X6M0Q4F5PU:37W3JXSD6680Z3QHCLML8457CFLWYK,0.06760000000000001,12,,,
493,bandit_agent,1,2016-03-11 02:02:50.121906,f,,A25XF7JNDKL995:3H7XDTSHKCR0DC5HIF0F14Y37JMWGD,0.2304,10,,,
627,bandit_agent,1,2016-03-11 04:47:41.303277,t,2016-03-11 05:03:57.957541,A1JF9ZNXWK5QZU:3ZPBJO59KP1F4201LQD7UGLJF3CHD7,,13,,,
511,bandit_agent,1,2016-03-11 02:31:40.819898,f,,ATZ32H3UZ6747:3OS46CRSLFZL1UG6GSMX3B206WM6VG,3.4225000000000003,11,,,
640,bandit_agent,1,2016-03-11 05:03:37.063612,f,,A3PRZRK9IC5CBI:3GU1KF0O4I1E2M05Q7U68ZZAY9APBD,3.2041,13,,,
522,bandit_agent,1,2016-03-11 02:36:20.043669,f,,A19ED8FYO6CA36:3F0BG9B9MPNL9OPG4DE9GO6QJO8Y7G,0.6241000000000001,11,,,
531,bandit_agent,1,2016-03-11 02:41:05.344461,f,,A221BXHTSCA720:3IHR8NYAM71UHNFWBSKJ0LT4OHG4P9,1.2321000000000002,11,,,
524,bandit_agent,1,2016-03-11 02:38:11.57239,f,,A2K59I8VQT4GHK:3SPJ0334213ETJQI5M36JEBZAJ8YJN,0.7744,11,,,
572,bandit_agent,1,2016-03-11 03:32:16.95146,t,2016-03-11 03:34:00.555359,AE1TRH4J5XNF5:3PW9OPU9PQKHXHH7MCQ56AE81NL12D,,12,,,
571,bandit_agent,1,2016-03-11 03:32:08.450449,f,,A1U9ZW9SEWWLJ0:3WT783CTPBHV8XR1L280OZ03ZQOBCE,0.9801,12,,,
570,bandit_agent,1,2016-03-11 03:31:21.022562,f,,A1LN72KBOSSWKE:3DH6GAKTYYP4TYVMN86S78ZPTHRZYF,0.5041,12,,,
725,bandit_agent,1,2016-03-11 07:50:10.855734,t,2016-03-11 08:03:41.238942,A1S3J79NABW3R7:3I02618YA06TYL9BQYB1DPRYNVPPU4,,15,,,
584,bandit_agent,1,2016-03-11 03:44:54.205839,f,,ATZ6ETZXRXT86:3M23Y66PO27592Z2MXHSSOIT7S16SK,0.0324,12,,,
666,bandit_agent,1,2016-03-11 05:56:24.256946,f,,A2S4VEX48QMX6S:3U088ZLJVKT328UW4DBCGCBN02IW0V,0.0576,14,,,
591,bandit_agent,1,2016-03-11 04:20:45.981803,f,,A38J1GC0T0W3MR:3XCC1ODXDLBMI5I9MHVL8JUOLRXQRG,0.18489999999999998,13,,,
773,bandit_agent,1,2016-03-11 09:45:17.428534,f,,A2AX0C0MGNR1UW:3HYA4D452RJ8NWBFTB5QVCI22YL2FY,0.3249000000000001,16,,,
713,bandit_agent,1,2016-03-11 07:39:43.294367,t,2016-03-11 07:46:46.603219,A18HC62T1SROBJ:3VELCLL3GKJ1YBTJA75CQT8XAS4F1R,1.0000000000000002e-10,15,,,
598,bandit_agent,1,2016-03-11 04:29:14.660993,t,2016-03-11 04:40:35.940818,A27KRSHTSGZI13:3OWEPKL089CRXPL2XB5YZ88JF4H7NC,1.0000000000000002e-10,13,,,
608,bandit_agent,1,2016-03-11 04:37:27.313411,f,,A1IYLZCP01F9XT:3Z7EFSHGN9E2L0U2QY0IDWRVITJCXV,0.0081,13,,,
736,bandit_agent,1,2016-03-11 08:06:22.088441,f,,A3TN3GQAO61BVB:33SA9F9TRXU2TY9QCKAR11DRU4YWEP,0.3721,15,,,
734,bandit_agent,1,2016-03-11 08:04:13.759952,f,,A142CND4VJ9JWD:39KFRKBFINVSUUHFLZVBRASL9E4YOU,0.8281000000000001,15,,,
743,bandit_agent,1,2016-03-11 08:18:06.126346,f,,A3DFKJ7Z783TP4:3JNQLM5FT4MUNOLBFM8OQPNMZU62L2,2.5600000000000005,15,,,
605,bandit_agent,1,2016-03-11 04:35:29.202239,t,2016-03-11 04:52:34.374919,A2JEM59HAWM4GX:3T3IWE1XG6NZYKV1Q60G8YV69CVTQX,1.8769000000000002,13,,,
622,bandit_agent,1,2016-03-11 04:45:19.739163,t,2016-03-11 04:52:54.214327,A3OKWRLKLYVH4F:30IQTZXKAK6IR8ZMEI7YIVPU94M0XQ,,13,,,
750,bandit_agent,1,2016-03-11 08:44:39.089852,t,2016-03-11 09:01:48.499829,A1JVUD5XUB9H48:3R6P78PK7KB8LV1NNAV4EKR43QWTGE,,15,,,
769,bandit_agent,1,2016-03-11 09:39:36.830855,f,,A258MR1IS96JEP:3VELCLL3GKJ1YBTJA75CQT8XAS81FH,0.12250000000000003,16,,,
787,bandit_agent,1,2016-03-11 10:04:30.169293,f,,A79ON3CGDXXQG:3DIP6YHAPCSR3XD8EHULNLA5CX08ER,1.0000000000000002e-10,16,,,
794,bandit_agent,1,2016-03-11 10:12:34.478833,t,2016-03-11 10:29:06.237275,A2P8N9UXOA06Y6:339ANSOTR52NE3HVJPHFY5HOZQ0IKS,,16,,,
830,bandit_agent,1,2016-03-11 11:54:08.478283,f,,AG91HCYBU826D:30BUDKLTXDV8GFU6GJNIB10EA71E5X,5.9049000000000005,17,,,
815,bandit_agent,1,2016-03-11 11:23:55.229546,f,,A33W1CMQ38WYRK:3DR23U6WE5EA1H5WHF5GEH6SQALTE1,1.44,17,,,
827,bandit_agent,1,2016-03-11 11:46:57.645157,f,,A2IFPAX33G7JZJ:3L70J4KAZGM0UFSNFK3FDUYF290DA8,0.0484,17,,,
826,bandit_agent,1,2016-03-11 11:46:11.627571,t,2016-03-11 12:03:12.198344,A15EJZX635SAAI:3PXX5PX6LXY7FIU31OC9I4AFZOPBA0,,17,,,
841,bandit_agent,1,2016-03-11 12:16:58.882152,f,,A1HN2W2M73O741:32XVDSJFPZXET63WFY93Q22BZZ12M9,1.0000000000000002e-10,17,,,
840,bandit_agent,1,2016-03-11 12:15:47.679881,f,,A3O39WCV8O1XFX:3GS6S824SQX6N4M35JDARO708W5WNK,0.0529,17,,,
857,bandit_agent,1,2016-03-11 12:54:44.296333,f,,A2X8SEZX56LEAD:3PMBY0YE273CK4C4NIU4XT5DBR8C9U,3.3856,18,,,
864,bandit_agent,1,2016-03-11 13:02:41.073288,t,2016-03-11 13:11:08.890982,A20NDRGSZZRQF:3VELCLL3GKJ1YBTJA75CQT8XASCF1Z,1.0000000000000002e-10,18,,,
882,bandit_agent,1,2016-03-11 13:29:34.221813,t,2016-03-11 13:42:09.554558,A3FVZPBGHHK5LP:3NQL1CS15R8NKEQCMBHPM2MT579YV4,1.0000000000000002e-10,18,,,
903,bandit_agent,1,2016-03-11 13:55:23.151627,f,,AN2GMCKM5CLG8:388U7OUMF71YUCDA5J16TD368OJ0RE,1.3923999999999999,18,,,
913,bandit_agent,1,2016-03-11 14:10:58.600464,f,,A3HEJEVDXYX2K9:3C44YUNSI1P7HJYP43LC3PNA1V3DPR,0.3844,19,,,
190,bandit_agent,1,2016-03-10 21:04:20.021005,f,,A1AVKKVWWFUGLT:3TPWUS5F891NW0PCGT4WBDDO9Q6WCD,0.07840000000000001,4,,,
196,bandit_agent,1,2016-03-10 21:05:27.831453,f,,A2CH3AVJI0UR3P:3R3YRB5GRF3MBH391FT4NU23O7BUAB,0.2916,4,,,
282,bandit_agent,1,2016-03-10 22:52:09.528898,f,,ACF3EC43ZOKHJ:34PGFRQONOBA4EVIQLLIYHQJZAJWJV,0.2025,6,,,
347,bandit_agent,1,2016-03-10 23:46:50.203086,t,2016-03-11 00:03:53.261577,A1F48KQEBOLPUW:3X66WABAJWI3ME3T8VPDW7N69P8G35,,7,,,
314,bandit_agent,1,2016-03-10 23:06:39.285218,t,2016-03-10 23:14:06.087897,A2O543PJ8110HB:3EFE17QCRC5L6RJJIG8WPF7JG5KSH8,1.0000000000000002e-10,6,,,
411,bandit_agent,1,2016-03-11 01:00:39.633399,f,,A2K1QVO3F9M9Z9:3IGI0VL647KYIVD1EXM0AUUE5TZNOQ,0.0625,9,,,
388,bandit_agent,1,2016-03-11 00:34:22.686932,f,,A1P7HV5FPJ29H4:3TK8OJTYM1LTB0YBVOL69BTH10TVPQ,0.0324,8,,,
385,bandit_agent,1,2016-03-11 00:33:59.939535,f,,A351OM98GNHTOK:3GGAI1SQEVYRROVYCRY92FBXBO1MCL,0.06760000000000001,8,,,
390,bandit_agent,1,2016-03-11 00:35:09.187213,f,,A25GWTC059MIL4:3X31TUMD7XMNY33FWI8AL6DH7MLL1T,0.004900000000000001,8,,,
391,bandit_agent,1,2016-03-11 00:35:14.751339,f,,ATDTDYACIYC97:3BV8HQ2ZZW1196D85XV17OONLL36AV,0.0576,8,,,
478,bandit_agent,1,2016-03-11 01:52:44.017533,f,,AHT8HA3JRWVGV:37C0GNLMHF3Z7DGKP7M3XPWT6PDD6J,0.12250000000000003,10,,,
435,bandit_agent,1,2016-03-11 01:06:36.564113,f,,A1OZPLHNIU1519:3WSELTNVR327B4OK1A3UIYG15UIATG,0.3721,9,,,
441,bandit_agent,1,2016-03-11 01:08:17.857454,f,,AQL2N2W222GBS:3JC6VJ2SABJ5Q2DU0ELWFIANPRW5AK,0.06760000000000001,9,,,
447,bandit_agent,1,2016-03-11 01:17:26.271861,f,,A2Z2IY6UFJETA8:3OF2M9AATGO99T65JT51Y0KEV21KZO,0.3721,9,,,
548,bandit_agent,1,2016-03-11 03:15:53.364706,f,,A14WPZR8TT89D8:3CFVK00FWLLI5P4C2OKRG24YFYQ6L3,1.5876000000000001,12,,,
456,bandit_agent,1,2016-03-11 01:41:08.374572,f,,A392P1JQB1KR2E:33OOO72IVHLV4JLILOZLOT6P5XACTR,0.6724000000000001,10,,,
453,bandit_agent,1,2016-03-11 01:40:07.264985,f,,A3FW9NWR6TJ4M9:3LKC68YZ3A3O5PMF6YDN6D75Y5AOWP,1.2996000000000003,10,,,
719,bandit_agent,1,2016-03-11 07:45:26.347097,f,,A3NF84Q37D7F35:3SLE99ER0ND8GQ2BDGS8ZX1O89OZBH,0.42250000000000004,15,,,
576,bandit_agent,1,2016-03-11 03:34:38.247944,f,,A2AMC558YZRXHQ:3H0W84IWBK2XL2S4DQ0LE25A2O5ERO,0.8281000000000001,12,,,
512,bandit_agent,1,2016-03-11 02:31:54.383877,f,,A3PKJ0CX86ZAWN:3HVVDCPGTES87MMNHGHALKY88LYYTR,0.31360000000000005,11,,,
641,bandit_agent,1,2016-03-11 05:03:38.205452,f,,AAKFUMPLS0U6N:3DI28L7YXAE9SXTNFWL68BNXYQIE1Z,0.0036,13,,,
502,bandit_agent,1,2016-03-11 02:29:42.625012,t,2016-03-11 02:40:01.240178,A3HIIRTGJUJZ1D:30MVJZJNHMDZSIIAXABQKXI81ANJ9J,0.004900000000000001,11,,,
518,bandit_agent,1,2016-03-11 02:34:03.354672,f,,AKG5TLUQ2WWED:3O6CYIULED1JIU6C2KPW5JZUGR6UWG,1.0000000000000002e-10,11,,,
529,bandit_agent,1,2016-03-11 02:39:40.178508,f,,AX6JQ37WUHFSH:3ZPBJO59KP1F4201LQD7UGLJF3YDHP,0.42250000000000004,11,,,
586,bandit_agent,1,2016-03-11 03:48:28.295818,t,2016-03-11 04:05:21.345092,A1HV2V9M87ZTM9:3CP1TO84PT1GLZIQNZSH90RPD3R25X,,12,,,
624,bandit_agent,1,2016-03-11 04:45:50.341079,t,2016-03-11 04:51:50.693824,ASLFRMQG11FPW:3QIYRE09Y3HDM3608VOPYYH6CIHN1V,,13,,,
1708,bandit_agent,1,2016-03-13 09:25:58.006863,t,2016-03-13 09:37:06.71496,A75PN6ZJI4XCR:3TS1AR6UQQEF9X8LZNMLR3ZADHE7FW,1.1881000000000002,35,,,
667,bandit_agent,1,2016-03-11 05:57:13.003097,f,,A1LOQJN5MHPPBM:3NVC2EB65QZ385OT21BJ37UAEM33YX,0.7569,14,,,
735,bandit_agent,1,2016-03-11 08:05:20.300146,f,,A2HSC8NZ5ACTRM:3XC1O3LBOSMO7NFOY1SKRCWCZ7HTLJ,0.7921,15,,,
