id,type,info_in_id,info_out_id,node_id,network_id,creation_time,failed,time_of_death,property1,property2,property3,property4,property5
248,mutation,3106,5717,129,1,2016-03-03 01:17:14.983843,t,2016-03-03 01:22:04.622999,,,,,
267,mutation,4219,6610,139,1,2016-03-03 01:20:41.407071,t,2016-03-03 01:23:30.974233,,,,,
268,mutation,4220,6611,139,1,2016-03-03 01:20:41.423778,t,2016-03-03 01:23:30.974211,,,,,
273,mutation,2556,7013,142,1,2016-03-03 01:23:39.275784,f,,,,,,
274,mutation,2557,7014,142,1,2016-03-03 01:23:39.289417,f,,,,,,
275,mutation,2927,7033,143,1,2016-03-03 01:23:50.883185,f,,,,,,
276,mutation,2926,7034,143,1,2016-03-03 01:23:50.897211,f,,,,,,
279,mutation,4360,7097,145,1,2016-03-03 01:24:24.52115,f,,,,,,
280,mutation,4361,7098,145,1,2016-03-03 01:24:24.537037,f,,,,,,
281,mutation,3731,7216,146,1,2016-03-03 01:25:24.766714,f,,,,,,
282,mutation,3730,7217,146,1,2016-03-03 01:25:24.783385,f,,,,,,
277,mutation,2556,7090,144,1,2016-03-03 01:24:19.750897,t,2016-03-03 01:28:17.605209,,,,,
278,mutation,2557,7091,144,1,2016-03-03 01:24:19.766882,t,2016-03-03 01:28:17.605187,,,,,
283,mutation,2556,7364,147,1,2016-03-03 01:35:44.707496,f,,,,,,
284,mutation,2557,7365,147,1,2016-03-03 01:35:44.722496,f,,,,,,
285,mutation,5646,7426,148,1,2016-03-03 01:40:50.123947,f,,,,,,
286,mutation,5647,7427,148,1,2016-03-03 01:40:50.1388,f,,,,,,
287,mutation,6012,7431,149,1,2016-03-03 01:41:03.737835,f,,,,,,
288,mutation,6013,7432,149,1,2016-03-03 01:41:03.751448,f,,,,,,
289,mutation,5646,7437,150,1,2016-03-03 01:41:11.997703,f,,,,,,
290,mutation,5647,7438,150,1,2016-03-03 01:41:12.017985,f,,,,,,
291,mutation,7033,7484,151,1,2016-03-03 01:41:49.441428,f,,,,,,
292,mutation,7034,7485,151,1,2016-03-03 01:41:49.458193,f,,,,,,
293,mutation,7034,7507,152,1,2016-03-03 01:42:02.047592,f,,,,,,
294,mutation,7033,7508,152,1,2016-03-03 01:42:02.061974,f,,,,,,
295,mutation,4712,7527,153,1,2016-03-03 01:42:10.372565,f,,,,,,
296,mutation,4713,7528,153,1,2016-03-03 01:42:10.389071,f,,,,,,
297,mutation,5568,7550,154,1,2016-03-03 01:42:23.473516,f,,,,,,
298,mutation,5569,7551,154,1,2016-03-03 01:42:23.488186,f,,,,,,
299,mutation,5568,7605,155,1,2016-03-03 01:42:43.541839,f,,,,,,
300,mutation,5569,7606,155,1,2016-03-03 01:42:43.555709,f,,,,,,
301,mutation,5328,7609,156,1,2016-03-03 01:42:44.458325,t,2016-03-03 01:49:35.051113,,,,,
302,mutation,5329,7610,156,1,2016-03-03 01:42:44.472521,t,2016-03-03 01:49:35.051087,,,,,
303,mutation,5113,7613,157,1,2016-03-03 01:42:45.768346,f,,,,,,
304,mutation,5112,7614,157,1,2016-03-03 01:42:45.782498,f,,,,,,
325,mutation,5533,8016,168,1,2016-03-03 01:44:35.387498,f,,,,,,
326,mutation,5535,8017,168,1,2016-03-03 01:44:35.403224,f,,,,,,
355,mutation,5194,9141,183,1,2016-03-03 01:49:15.685142,f,,,,,,
356,mutation,5195,9142,183,1,2016-03-03 01:49:15.702843,f,,,,,,
305,mutation,7033,7619,158,1,2016-03-03 01:42:46.912593,f,,,,,,
306,mutation,7034,7620,158,1,2016-03-03 01:42:46.931069,f,,,,,,
307,mutation,5568,7749,159,1,2016-03-03 01:43:30.66948,f,,,,,,
308,mutation,5569,7750,159,1,2016-03-03 01:43:30.685413,f,,,,,,
323,mutation,5745,8010,167,1,2016-03-03 01:44:34.369699,f,,,,,,
324,mutation,5744,8011,167,1,2016-03-03 01:44:34.384645,f,,,,,,
331,mutation,6539,8165,171,1,2016-03-03 01:45:07.196307,f,,,,,,
332,mutation,6540,8166,171,1,2016-03-03 01:45:07.212593,f,,,,,,
337,mutation,5171,8654,174,1,2016-03-03 01:47:03.771475,f,,,,,,
338,mutation,5172,8655,174,1,2016-03-03 01:47:03.787047,f,,,,,,
315,mutation,7034,7788,163,1,2016-03-03 01:43:42.157173,t,2016-03-03 01:51:08.957789,,,,,
