id,assignment_id,creation_time,event_type
1,3HL8HNGX451JNGWEEKK55ZQG7NK9FN,2016-03-02 23:50:38.81414,AssignmentAccepted
2,3C2NJ6JBKAHKBOOWRZO33HRB38VN2F,2016-03-02 23:50:39.280617,AssignmentAccepted
3,3AAJC4I4FGSEY90N185PXLK1FXQZJW,2016-03-02 23:50:39.724618,AssignmentAccepted
4,3W2LOLRXLBF072KE9CBOCXIFL57RKU,2016-03-02 23:50:40.181198,AssignmentAccepted
5,37W3JXSD6680Z3QHCLML8457BZVWYX,2016-03-02 23:50:40.620448,AssignmentAccepted
6,3W2LOLRXLBF072KE9CBOCXIFL57RKU,2016-03-02 23:50:41.054721,AssignmentReturned
7,3WRFBPLXRAO9W6KFVZ28MRW39MVN3Q,2016-03-02 23:50:46.794689,AssignmentAccepted
8,3PEIJLRY6TTBZY077P0JPQYY9T1WXR,2016-03-02 23:51:08.190691,AssignmentAccepted
9,33FBRBDW6OZC6ZTUIQOQXXA2Q4AC8Q,2016-03-02 23:51:08.630464,AssignmentAccepted
10,3NKQQ8O39Y5K9O6LLPK6DVA98VEUDO,2016-03-02 23:51:09.093417,AssignmentAccepted
11,3D4CH1LGEATP1GS9P4QNNKQS82K9GM,2016-03-02 23:51:09.532738,AssignmentAccepted
12,3G2UL9A02DEJQ4FAYUJHXXMXJYU767,2016-03-02 23:51:09.97856,AssignmentAccepted
13,3X65QVEQI0N7L6DDCFXU22W8A4ACLD,2016-03-02 23:51:10.424438,AssignmentAccepted
14,36TFCYNS44AT285ICQEJONOBU5PHXD,2016-03-02 23:51:10.871906,AssignmentAccepted
15,31LVTDXBL7ABR82WUCNPRXVUA5CRLX,2016-03-02 23:51:11.312292,AssignmentAccepted
16,3GGAI1SQEVYRROVYCRY92FBXA90CMF,2016-03-02 23:51:11.752413,AssignmentAccepted
17,32Q90QCQ1SLBYYF9N6RODQJW6GHEK4,2016-03-02 23:51:12.193717,AssignmentAccepted
18,39GAF6DQWR0QU8F9AMAG8FBJX5L1VV,2016-03-02 23:51:12.980208,AssignmentAccepted
19,3AQF3RZ558IW5XUGGDHTLPZEHMDF6J,2016-03-02 23:51:13.418956,AssignmentAccepted
20,3SNVL38CI4SW10VVRFLTN2JTL45CKA,2016-03-02 23:51:13.859472,AssignmentAccepted
21,3OF2M9AATGO99T65JT51Y0KEUMQZKV,2016-03-02 23:51:14.299124,AssignmentAccepted
22,382M9COHEHFP1UKLHKVQJDSU87FUEH,2016-03-02 23:51:14.74325,AssignmentAccepted
23,3LJ7UR74RHDUE23JVD7RWWO9NMRN4B,2016-03-02 23:51:15.179238,AssignmentAccepted
24,3TYCR1GOTCJKTZON4TH2D0XTJMVZLY,2016-03-02 23:51:15.621434,AssignmentAccepted
25,3COPXFW7XBCFVP4ZWK7Z72I0KNKKPW,2016-03-02 23:51:16.060773,AssignmentAccepted
26,3OF2M9AATGO99T65JT51Y0KEUMQZKV,2016-03-02 23:51:16.498956,AssignmentReturned
27,3OF2M9AATGO99T65JT51Y0KEUMQZKV,2016-03-02 23:51:16.944452,AssignmentAccepted
28,3W2LOLRXLBF072KE9CBOCXIFL57RKU,2016-03-02 23:51:18.835057,AssignmentAccepted
29,3N2BF7Y2VQUI8W6EYJCAD68DN14MHX,2016-03-02 23:51:19.279578,AssignmentAccepted
30,3A4NIXBJ76ZKUSP4P4R85Y1K4IDML4,2016-03-02 23:51:19.72867,AssignmentAccepted
31,3X73LLYYQ1EOQEREAKRAQLXDSRFNHZ,2016-03-02 23:51:32.332831,AssignmentAccepted
32,3JBT3HLQF82AKK3LWLA9UH6DOWWZPW,2016-03-02 23:51:32.769227,AssignmentAccepted
33,3X73LLYYQ1EOQEREAKRAQLXDSRFNHZ,2016-03-02 23:51:33.209972,AssignmentReturned
34,3N2BF7Y2VQUI8W6EYJCAD68DN14MHX,2016-03-02 23:51:39.453992,AssignmentReturned
35,3KV0LJBBH2LVXQKHUOO4RAAJAA2RMZ,2016-03-02 23:51:46.270902,AssignmentAccepted
36,3QJOXOW4XJR6OMFC8I44S3B0VLCEM9,2016-03-02 23:51:46.706155,AssignmentAccepted
37,3KV0LJBBH2LVXQKHUOO4RAAJAA2RMZ,2016-03-02 23:51:47.143994,AssignmentReturned
38,3KV0LJBBH2LVXQKHUOO4RAAJAA2RMZ,2016-03-02 23:51:47.594104,AssignmentAccepted
39,3NGMS9VZTLISOQNRH6KXFVCRALGFFM,2016-03-02 23:51:48.027755,AssignmentAccepted
40,3VD82FOHKQOFRRGAP7DMUJ0259FCOU,2016-03-02 23:51:48.466744,AssignmentAccepted
41,352YTHGROVD246H8SFCERCRD1AK4HL,2016-03-02 23:52:06.957595,AssignmentAccepted
42,3K3R2QNK8B386YT499F4RZRJHA09UN,2016-03-02 23:52:07.414669,AssignmentAccepted
43,3S4AW7T80BI4Q20YJ0RCJ4KKIRT4LS,2016-03-02 23:52:07.85445,AssignmentAccepted
44,3OWEPKL089CRXPL2XB5YZ88JEOHN7V,2016-03-02 23:52:08.290805,AssignmentAccepted
45,3QY5DC2MXRKH78KHCVFW1VDUK8UUFZ,2016-03-02 23:52:08.731305,AssignmentAccepted
46,3PDJHANYK5GGJTLMB35TOABRX1PH6I,2016-03-02 23:52:09.179626,AssignmentAccepted
47,3YOH7BII097S091VIWGYDU7I6BLKVH,2016-03-02 23:52:09.634853,AssignmentAccepted
48,3D4CH1LGEATP1GS9P4QNNKQS82K9GM,2016-03-02 23:52:15.141501,AssignmentSubmitted
49,3B837J3LDOWYVLXMELKQ3J9P2ZKRSB,2016-03-02 23:52:31.392726,AssignmentAccepted
50,3ZGVPD4G6TH8CCWSD2JTZR7ADZHZT1,2016-03-02 23:52:34.996599,AssignmentAccepted
51,3QAPZX2QN4DHQSWPQTM5S5VYVFM20L,2016-03-02 23:52:48.597074,AssignmentAccepted
52,3QAPZX2QN4DHQSWPQTM5S5VYVFM20L,2016-03-02 23:53:02.133805,AssignmentReturned
53,3QAPZX2QN4DHQSWPQTM5S5VYVFM20L,2016-03-02 23:53:11.790003,AssignmentAccepted
54,3S4AW7T80BI4Q20YJ0RCJ4KKIRT4LS,2016-03-02 23:53:30.214676,AssignmentSubmitted
55,3LJ7UR74RHDUE23JVD7RWWO9NMRN4B,2016-03-02 23:53:31.334388,AssignmentSubmitted
56,3AAJC4I4FGSEY90N185PXLK1FXQZJW,2016-03-02 23:53:32.247926,AssignmentSubmitted
57,31LVTDXBL7ABR82WUCNPRXVUA5CRLX,2016-03-02 23:53:33.557318,AssignmentSubmitted
58,3HL8HNGX451JNGWEEKK55ZQG7NK9FN,2016-03-02 23:53:34.436186,AssignmentSubmitted
59,37W3JXSD6680Z3QHCLML8457BZVWYX,2016-03-02 23:53:35.367202,AssignmentSubmitted
60,3W2LOLRXLBF072KE9CBOCXIFL57RKU,2016-03-02 23:53:36.252282,AssignmentSubmitted
61,3NKQQ8O39Y5K9O6LLPK6DVA98VEUDO,2016-03-02 23:53:54.139878,AssignmentSubmitted
62,3X65QVEQI0N7L6DDCFXU22W8A4ACLD,2016-03-02 23:53:55.381015,AssignmentSubmitted
63,3PEIJLRY6TTBZY077P0JPQYY9T1WXR,2016-03-02 23:53:56.341712,AssignmentSubmitted
64,3G2UL9A02DEJQ4FAYUJHXXMXJYU767,2016-03-02 23:53:57.383313,AssignmentSubmitted
65,3GGAI1SQEVYRROVYCRY92FBXA90CMF,2016-03-02 23:53:58.355568,AssignmentSubmitted
66,39GAF6DQWR0QU8F9AMAG8FBJX5L1VV,2016-03-02 23:53:59.242212,AssignmentSubmitted
67,33FBRBDW6OZC6ZTUIQOQXXA2Q4AC8Q,2016-03-02 23:54:00.235481,AssignmentSubmitted
68,33CID57104TJ86HUJMMT9ZSE4RXL3O,2016-03-02 23:54:02.025235,AssignmentAccepted
69,3WRFBPLXRAO9W6KFVZ28MRW39MVN3Q,2016-03-02 23:54:02.741949,AssignmentSubmitted
70,3KRVW3HTZNL7Y5KU9DO9HKFFWCLMSI,2016-03-02 23:54:16.964288,AssignmentAccepted
71,3JMSRU9HQIUPE99LMA5VFZUDMEOEVQ,2016-03-02 23:54:26.722735,AssignmentAccepted
72,3QJOXOW4XJR6OMFC8I44S3B0VLCEM9,2016-03-02 23:54:45.824767,AssignmentSubmitted
73,3COPXFW7XBCFVP4ZWK7Z72I0KNKKPW,2016-03-02 23:54:46.688716,AssignmentSubmitted
74,3QY5DC2MXRKH78KHCVFW1VDUK8UUFZ,2016-03-02 23:54:47.510879,AssignmentSubmitted
75,3ZGVPD4G6TH8CCWSD2JTZR7ADZHZT1,2016-03-02 23:55:13.418405,AssignmentReturned
76,3OWEPKL089CRXPL2XB5YZ88JEOHN7V,2016-03-02 23:55:20.178098,AssignmentSubmitted
77,3K3R2QNK8B386YT499F4RZRJHA09UN,2016-03-02 23:55:21.022987,AssignmentSubmitted
78,33CID57104TJ86HUJMMT9ZSE4RXL3O,2016-03-02 23:57:24.360907,AssignmentSubmitted
79,3A4NIXBJ76ZKUSP4P4R85Y1K4IDML4,2016-03-02 23:57:25.503244,AssignmentSubmitted
80,3AQF3RZ558IW5XUGGDHTLPZEHMDF6J,2016-03-02 23:58:22.67981,AssignmentSubmitted
81,3OF2M9AATGO99T65JT51Y0KEUMQZKV,2016-03-02 23:58:24.068749,AssignmentSubmitted
82,32Q90QCQ1SLBYYF9N6RODQJW6GHEK4,2016-03-02 23:58:25.180305,AssignmentSubmitted
83,36TFCYNS44AT285ICQEJONOBU5PHXD,2016-03-02 23:58:26.301224,AssignmentSubmitted
84,3KV0LJBBH2LVXQKHUOO4RAAJAA2RMZ,2016-03-02 23:58:27.158492,AssignmentSubmitted
85,3VD82FOHKQOFRRGAP7DMUJ0259FCOU,2016-03-02 23:58:28.118926,AssignmentSubmitted
86,3C2NJ6JBKAHKBOOWRZO33HRB38VN2F,2016-03-02 23:58:29.015045,AssignmentSubmitted
87,3ZAZR5XV01IRQVUHRGO3AH76PDICZW,2016-03-02 23:58:37.734846,AssignmentAccepted
88,352YTHGROVD246H8SFCERCRD1AK4HL,2016-03-02 23:58:38.962234,AssignmentSubmitted
89,3PDJHANYK5GGJTLMB35TOABRX1PH6I,2016-03-02 23:58:39.941351,AssignmentSubmitted
90,3B837J3LDOWYVLXMELKQ3J9P2ZKRSB,2016-03-02 23:58:40.804004,AssignmentSubmitted
91,3I02618YA06TYL9BQYB1DPRYMEHUP2,2016-03-02 23:58:47.713472,AssignmentAccepted
92,3TYCR1GOTCJKTZON4TH2D0XTJMVZLY,2016-03-02 23:58:58.552422,AssignmentSubmitted
93,3KRVW3HTZNL7Y5KU9DO9HKFFWCLMSI,2016-03-02 23:58:59.311584,AssignmentSubmitted
94,3JBT3HLQF82AKK3LWLA9UH6DOWWZPW,2016-03-02 23:59:00.281969,AssignmentSubmitted
95,3QAPZX2QN4DHQSWPQTM5S5VYVFM20L,2016-03-02 23:59:01.259437,AssignmentSubmitted
96,3QAPZX2QN4DHQSWPQTM5S5VYVFM02J,2016-03-02 23:59:33.766536,AssignmentAccepted
97,3NGMS9VZTLISOQNRH6KXFVCRALGFFM,2016-03-03 00:00:02.357388,AssignmentSubmitted
98,382M9COHEHFP1UKLHKVQJDSU87FUEH,2016-03-03 00:00:24.901362,AssignmentSubmitted
99,3I02618YA06TYL9BQYB1DPRYMEHUP2,2016-03-03 00:01:50.45653,AssignmentSubmitted
100,3QAPZX2QN4DHQSWPQTM5S5VYVFM02J,2016-03-03 00:04:03.963789,AssignmentReturned
101,3JMSRU9HQIUPE99LMA5VFZUDMEOEVQ,2016-03-03 00:04:55.535304,AssignmentSubmitted
102,3SNVL38CI4SW10VVRFLTN2JTL45CKA,2016-03-03 00:05:02.564882,AssignmentAbandoned
103,3ZAZR5XV01IRQVUHRGO3AH76PDICZW,2016-03-03 00:05:11.612641,AssignmentSubmitted
104,3KMS4QQVK2Q34CF5IHBUV84WIHWKFS,2016-03-03 00:05:50.655475,AssignmentAccepted
105,3YOH7BII097S091VIWGYDU7I6BLKVH,2016-03-03 00:06:34.108414,AssignmentSubmitted
106,3J88R45B2GYLFP36V3MOXWQ2GWYXPX,2016-03-03 00:07:12.518212,AssignmentAccepted
107,3R2UR8A0IAG3UPR5G3998WLC6R2XOG,2016-03-03 00:07:21.414797,AssignmentAccepted
108,3J88R45B2GYLFP36V3MOXWQ2GWYXPX,2016-03-03 00:07:30.561553,AssignmentReturned
109,37QW5D2ZRGMSDGIQFCEQC2EKC7WS80,2016-03-03 00:10:09.886264,AssignmentAccepted
110,37QW5D2ZRGMSDGIQFCEQC2EKC7WS80,2016-03-03 00:11:28.453292,AssignmentSubmitted
111,3R2UR8A0IAG3UPR5G3998WLC6R2XOG,2016-03-03 00:13:06.061692,AssignmentSubmitted
112,3KMS4QQVK2Q34CF5IHBUV84WIHWKFS,2016-03-03 00:18:34.453806,AssignmentSubmitted
113,3RXPCZQMQPB7CBPELRBU8E89AQY1G7,2016-03-03 00:19:51.393905,AssignmentAccepted
114,3VELCLL3GKJ1YBTJA75CQT8X9BY1F8,2016-03-03 00:20:00.300466,AssignmentAccepted
115,337RC3OW0523KFJD3WSZSUKXVBPVLU,2016-03-03 00:20:17.000393,AssignmentAccepted
116,3R0T90IZ1SCRZEZC1O0EPAR0ENOGCB,2016-03-03 00:20:23.087402,AssignmentAccepted
117,373ERPL3YO8ZALA13LPGDO5B4IZTR3,2016-03-03 00:20:25.870051,AssignmentAccepted
118,3E13VNJ1NNVL82V9BFBXTQLPP3Q1IZ,2016-03-03 00:20:34.060354,AssignmentAccepted
119,3BWI6RSP7G9N3J8P4C2F9LEA0WIE7Z,2016-03-03 00:20:43.681798,AssignmentAccepted
120,3DEL4X4EL6LFO3V7MQI7ANJEK12YXT,2016-03-03 00:20:44.119252,AssignmentAccepted
121,3GLB5JMZFXV1465Q1KVP9G9IZN0GDB,2016-03-03 00:20:57.075279,AssignmentAccepted
122,3A9AA95ATWMCD6JWPX3T5DZINXPP5G,2016-03-03 00:23:10.672028,AssignmentAccepted
123,3907X2AHF05KE9097E1V76W63NYP2F,2016-03-03 00:23:17.299435,AssignmentAccepted
124,37U1UTWH9VMGC1ID0NELMS9OQ5E8RT,2016-03-03 00:23:17.745061,AssignmentAccepted
125,3LRKMWOKB5HESD2FUNZXY4YKDM52ZD,2016-03-03 00:23:39.672375,AssignmentAccepted
126,3AZHRG4CU4K6BAS8UT0ABF0Q1TM30X,2016-03-03 00:23:40.113917,AssignmentAccepted
127,3W92K5RLWUHPIQGSB9CSB5O09LQ5VH,2016-03-03 00:23:40.562723,AssignmentAccepted
128,3SKRO2GZ71RCEXLXBIW96602H7F1KA,2016-03-03 00:23:52.097491,AssignmentAccepted
129,3CN4LGXD5XOOQ17X2FG2DCMGR6WY4D,2016-03-03 00:23:52.536981,AssignmentAccepted
130,3Y54SXRO1LLRQD2I7FKLIZSVBH3TU7,2016-03-03 00:23:52.976218,AssignmentAccepted
131,3RXPCZQMQPB7CBPELRBU8E89AQY1G7,2016-03-03 00:23:53.451615,AssignmentReturned
132,33CKWXB73JKA8WZB38QR1R4381E116,2016-03-03 00:24:17.225366,AssignmentAccepted
133,320DUZ38G7ME7S5IBGH0CE4V47XJGS,2016-03-03 00:24:17.658126,AssignmentAccepted
134,3WYP994K17R25OBBL39HAA6UNX2Y6Y,2016-03-03 00:24:18.095455,AssignmentAccepted
135,3W92K5RLWUHPIQGSB9CSB5O09LQ5VH,2016-03-03 00:24:18.933669,AssignmentReturned
136,337RC3OW0523KFJD3WSZSUKXVBPVLU,2016-03-03 00:24:34.300539,AssignmentSubmitted
137,373ERPL3YO8ZALA13LPGDO5B4IZTR3,2016-03-03 00:24:35.304521,AssignmentSubmitted
138,3BWI6RSP7G9N3J8P4C2F9LEA0WIE7Z,2016-03-03 00:24:36.227537,AssignmentSubmitted
139,326O153BMIY3KS9ZVP519DO6M7LEDS,2016-03-03 00:24:39.791965,AssignmentAccepted
140,3VAR3R6G1P1DFOQX8VXHSX4JFIU8OK,2016-03-03 00:24:41.212885,AssignmentAccepted
141,34MAJL3QP4NNAYA9DUNCNIQ3I5234D,2016-03-03 00:24:41.654093,AssignmentAccepted
142,37ZHEEHM6WMKTLSSFSLJQUAD97S37X,2016-03-03 00:24:42.096077,AssignmentAccepted
143,3F0BG9B9MPNL9OPG4DE9GO6QI8MY7X,2016-03-03 00:24:42.534053,AssignmentAccepted
144,3AZHRG4CU4K6BAS8UT0ABF0Q1TM30X,2016-03-03 00:24:49.216816,AssignmentSubmitted
145,3VAR3R6G1P1DFOQX8VXHSX4JFIU8OK,2016-03-03 00:24:50.195943,AssignmentSubmitted
146,3LUY3GC63Z0R0AXFDQIQ3XDEE3KP7V,2016-03-03 00:24:51.013732,AssignmentAccepted
147,3KKG4CDWKIY9P0ZPU3OMEVTPIXD49W,2016-03-03 00:25:05.098734,AssignmentAccepted
148,3VELCLL3GKJ1YBTJA75CQT8X9BY1F8,2016-03-03 00:25:06.377482,AssignmentSubmitted
149,34MAJL3QP4NNAYA9DUNCNIQ3I5234D,2016-03-03 00:25:23.749582,AssignmentReturned
150,3PIWWX1FJJ6OYUVJJM239RWBWZEJJW,2016-03-03 00:25:39.232279,AssignmentAccepted
151,3IOEN3P9S7J5FI089E28WNVKGCU164,2016-03-03 00:25:43.241305,AssignmentAccepted
152,31EUONYN2V3BQ0MAGO8RKBORQGUVOB,2016-03-03 00:25:49.224191,AssignmentAccepted
153,3LRKMWOKB5HESD2FUNZXY4YKDM52ZD,2016-03-03 00:26:09.997036,AssignmentSubmitted
154,3R0T90IZ1SCRZEZC1O0EPAR0ENOGCB,2016-03-03 00:26:11.180398,AssignmentSubmitted
155,3WT783CTPBHV8XR1L280OZ03YAWBCP,2016-03-03 00:26:17.079337,AssignmentAccepted
156,39RP059MEHT8HJ3SYR2ERV5FSO0MBI,2016-03-03 00:26:23.840378,AssignmentAccepted
157,3GLB5JMZFXV1465Q1KVP9G9IZN0GDB,2016-03-03 00:26:28.296794,AssignmentSubmitted
158,3E13VNJ1NNVL82V9BFBXTQLPP3Q1IZ,2016-03-03 00:26:29.285438,AssignmentSubmitted
159,3Y54SXRO1LLRQD2I7FKLIZSVBH3TU7,2016-03-03 00:26:30.359432,AssignmentSubmitted
160,345LHZDEDXSMRW4OS0EU0MOXHIQU3R,2016-03-03 00:26:31.813757,AssignmentAccepted
161,31Q0U3WYDPFOJIEDSO7021VGBNE173,2016-03-03 00:26:43.813427,AssignmentAccepted
162,31EUONYN2V3BQ0MAGO8RKBORQGUVOB,2016-03-03 00:26:44.937904,AssignmentReturned
163,31EUONYN2V3BQ0MAGO8RKBORQGUVOB,2016-03-03 00:26:45.391912,AssignmentAccepted
164,31LVTDXBL7ABR82WUCNPRXVUA5DRLY,2016-03-03 00:27:04.921101,AssignmentAccepted
165,3SKRO2GZ71RCEXLXBIW96602H7F1KA,2016-03-03 00:27:17.954695,AssignmentSubmitted
166,3EJPLAJKEMG2AELGHPB0OHFWTR7Z6R,2016-03-03 00:27:56.801747,AssignmentAccepted
167,3LPW2N6LKT2P5BRS6J2NFJMHVEHU5H,2016-03-03 00:27:57.237211,AssignmentAccepted
168,3U0SRXB7CD51F85H6P344PZJF0DRN0,2016-03-03 00:29:41.049179,AssignmentAccepted
169,39GAF6DQWR0QU8F9AMAG8FBJX5M1VW,2016-03-03 00:29:47.370817,AssignmentAccepted
170,39GAF6DQWR0QU8F9AMAG8FBJX5M1VW,2016-03-03 00:29:47.805888,AssignmentReturned
171,3DEL4X4EL6LFO3V7MQI7ANJEK12YXT,2016-03-03 00:30:02.608508,AssignmentSubmitted
172,3GNCZX450IN9JCVDKTUADOF4FBQPAM,2016-03-03 00:30:09.933298,AssignmentAccepted
173,31LM9EDVOLSKHKM4YKUV2YDS5JJJN0,2016-03-03 00:30:10.370153,AssignmentAccepted
174,3LUY3GC63Z0R0AXFDQIQ3XDEE3KP7V,2016-03-03 00:31:07.286522,AssignmentSubmitted
175,3IOEN3P9S7J5FI089E28WNVKGCU164,2016-03-03 00:31:08.495514,AssignmentSubmitted
176,39RP059MEHT8HJ3SYR2ERV5FSO0MBI,2016-03-03 00:31:09.385971,AssignmentSubmitted
177,3CN4LGXD5XOOQ17X2FG2DCMGR6WY4D,2016-03-03 00:31:10.44113,AssignmentSubmitted
178,37U1UTWH9VMGC1ID0NELMS9OQ5E8RT,2016-03-03 00:31:11.458195,AssignmentSubmitted
179,326O153BMIY3KS9ZVP519DO6M7LEDS,2016-03-03 00:31:12.482613,AssignmentSubmitted
180,31LVTDXBL7ABR82WUCNPRXVUA5DRLY,2016-03-03 00:31:13.544754,AssignmentSubmitted
181,3WT783CTPBHV8XR1L280OZ03YAWBCP,2016-03-03 00:31:14.476591,AssignmentSubmitted
182,31LM9EDVOLSKHKM4YKUV2YDS5JJJN0,2016-03-03 00:31:15.452405,AssignmentSubmitted
183,373ERPL3YO8ZALA13LPGDO5B4IZRT1,2016-03-03 00:31:16.465754,AssignmentAccepted
184,3MYYFCXHJ37O4AMX89UW6CFCMA84GN,2016-03-03 00:31:16.901484,AssignmentAccepted
185,34YB12FSQYO480B3EDUSS6WC81SGMT,2016-03-03 00:31:18.288678,AssignmentAccepted
186,373ERPL3YO8ZALA13LPGDO5B4IZRT1,2016-03-03 00:31:18.731346,AssignmentReturned
187,37ZHEEHM6WMKTLSSFSLJQUAD97S37X,2016-03-03 00:31:20.027581,AssignmentSubmitted
188,3F0BG9B9MPNL9OPG4DE9GO6QI8MY7X,2016-03-03 00:31:21.092522,AssignmentSubmitted
189,3LPW2N6LKT2P5BRS6J2NFJMHVEHU5H,2016-03-03 00:31:22.494274,AssignmentSubmitted
190,320DUZ38G7ME7S5IBGH0CE4V47XJGS,2016-03-03 00:31:38.364014,AssignmentSubmitted
191,33CKWXB73JKA8WZB38QR1R4381E116,2016-03-03 00:31:39.338571,AssignmentSubmitted
192,3WYP994K17R25OBBL39HAA6UNX2Y6Y,2016-03-03 00:31:40.283375,AssignmentSubmitted
193,3NS0A6KXC48477AMT2KM08SLN5AZGT,2016-03-03 00:32:36.450467,AssignmentAccepted
194,3907X2AHF05KE9097E1V76W63NYP2F,2016-03-03 00:32:41.96892,AssignmentSubmitted
195,3MYYFCXHJ37O4AMX89UW6CFCMA84GN,2016-03-03 00:32:43.011731,AssignmentSubmitted
196,3GNCZX450IN9JCVDKTUADOF4FBQPAM,2016-03-03 00:32:44.371396,AssignmentSubmitted
197,3KKG4CDWKIY9P0ZPU3OMEVTPIXD49W,2016-03-03 00:32:45.317387,AssignmentSubmitted
198,3NAPMVF0ZWFV83W9BS7E7K5L3TT27M,2016-03-03 00:32:59.483009,AssignmentAccepted
199,31EUONYN2V3BQ0MAGO8RKBORQGUVOB,2016-03-03 00:33:20.524255,AssignmentSubmitted
200,36W0OB37HWEI735XD824L84M25NZHS,2016-03-03 00:33:28.373794,AssignmentAccepted
201,3HFNH7HEMHEVTF9V66199FGHI2PGQG,2016-03-03 00:33:40.679786,AssignmentAccepted
202,31Q0U3WYDPFOJIEDSO7021VGBNE173,2016-03-03 00:36:34.268036,AssignmentSubmitted
203,3A9AA95ATWMCD6JWPX3T5DZINXPP5G,2016-03-03 00:36:34.938636,AssignmentSubmitted
204,3U0SRXB7CD51F85H6P344PZJF0DRN0,2016-03-03 00:36:35.943511,AssignmentSubmitted
205,34YB12FSQYO480B3EDUSS6WC81SGMT,2016-03-03 00:37:40.110761,AssignmentSubmitted
206,3NAPMVF0ZWFV83W9BS7E7K5L3TT27M,2016-03-03 00:37:41.114149,AssignmentSubmitted
207,3EJPLAJKEMG2AELGHPB0OHFWTR7Z6R,2016-03-03 00:37:50.803592,AssignmentSubmitted
208,345LHZDEDXSMRW4OS0EU0MOXHIQU3R,2016-03-03 00:38:10.322167,AssignmentSubmitted
209,3NS0A6KXC48477AMT2KM08SLN5AZGT,2016-03-03 00:38:11.440896,AssignmentSubmitted
210,36W0OB37HWEI735XD824L84M25NZHS,2016-03-03 00:39:13.882144,AssignmentSubmitted
211,3PIWWX1FJJ6OYUVJJM239RWBWZEJJW,2016-03-03 00:42:47.547541,AssignmentAbandoned
212,3QFUFYSY9YFIQAQ2XPOEORF0LV7F4Y,2016-03-03 00:43:22.571462,AssignmentAccepted
213,3HFNH7HEMHEVTF9V66199FGHI2PGQG,2016-03-03 00:44:42.274246,AssignmentSubmitted
214,3QFUFYSY9YFIQAQ2XPOEORF0LV7F4Y,2016-03-03 00:49:37.592547,AssignmentSubmitted
215,3JPSL1DZ5SZ9GRJ04EHI9ZA9FWPNAO,2016-03-03 00:50:28.931669,AssignmentAccepted
216,3JPSL1DZ5SZ9GRJ04EHI9ZA9FWPNAO,2016-03-03 01:03:34.800561,AssignmentReturned
217,37UEWGM5HT8Y11YS12567IMGCZA1R4,2016-03-03 01:04:18.317499,AssignmentAccepted
218,37UEWGM5HT8Y11YS12567IMGCZA1R4,2016-03-03 01:06:05.334206,AssignmentSubmitted
219,3BGYGHDBBXKOM2Z35GQJBTODSD8227,2016-03-03 01:06:13.622413,AssignmentAccepted
220,3UXUOQ9OKEXKD6RDO70TD2OJFHM7AZ,2016-03-03 01:06:23.743746,AssignmentAccepted
221,3D8YOU6S9EKLOFR6B2CS7P0HR9TU6Y,2016-03-03 01:08:43.606647,AssignmentAccepted
222,3U84XHCDICDOVRH2Y1ILRJVIX034ZD,2016-03-03 01:08:44.041761,AssignmentAccepted
223,38F5OAUN5NCZNTZRUDALUOBNSCBH7J,2016-03-03 01:08:47.943203,AssignmentAccepted
224,3ZDAD0O1T1DJ7HWDCKV826RZ5ZLTX0,2016-03-03 01:09:11.843204,AssignmentAccepted
225,3WLEIWSYHOHS1S2LO1TQYXUFHWPH23,2016-03-03 01:09:12.280502,AssignmentAccepted
226,3CCZ6YKWR7JRLJ3P887WJNZ3IT8956,2016-03-03 01:09:12.717197,AssignmentAccepted
227,3E1QT0TDFP93J2FUA0KC808X39XI81,2016-03-03 01:09:13.163705,AssignmentAccepted
228,3KJYX6QCM9BXPPVD0BGMCF75RMMJVI,2016-03-03 01:09:28.168758,AssignmentAccepted
229,3UNH76FOCS54URW38JGYZ63GDXJMYY,2016-03-03 01:10:07.106545,AssignmentAccepted
230,3Q5ZZ9ZEVOFR7EKF3G1IJR4SYNR58E,2016-03-03 01:10:07.762993,AssignmentAccepted
231,3JC6VJ2SABJ5Q2DU0ELWFIANOBR5AI,2016-03-03 01:10:08.203288,AssignmentAccepted
232,3ZDAD0O1T1DJ7HWDCKV826RZ5ZLTX0,2016-03-03 01:10:18.947525,AssignmentSubmitted
233,3CCZ6YKWR7JRLJ3P887WJNZ3IT8956,2016-03-03 01:10:19.830308,AssignmentSubmitted
234,37M28K1J0QDDX1SFPGPQGSTS6CMAJ9,2016-03-03 01:10:45.958937,AssignmentAccepted
235,34Q075JO1XDA17ET7PMRNMLT39A014,2016-03-03 01:11:18.700649,AssignmentAccepted
236,3TE3O8573085QMGOK65KC1WL45O2RM,2016-03-03 01:11:19.136526,AssignmentAccepted
237,3GNCZX450IN9JCVDKTUADOF4FBSAP9,2016-03-03 01:11:19.600012,AssignmentAccepted
238,3Q5ZZ9ZEVOFR7EKF3G1IJR4SYNR58E,2016-03-03 01:11:22.952488,AssignmentReturned
239,3XLBSAQ9Z4CLEEZL0ZGSUVFSO2T7Z0,2016-03-03 01:11:29.500147,AssignmentAccepted
240,3E1QT0TDFP93J2FUA0KC808X39XI81,2016-03-03 01:11:53.733804,AssignmentSubmitted
241,3WLEIWSYHOHS1S2LO1TQYXUFHWPH23,2016-03-03 01:11:54.609981,AssignmentSubmitted
242,3VE8AYVF8MXJ9BD49SER53V5NH4F86,2016-03-03 01:12:32.460022,AssignmentAccepted
