id,type,network_id,creation_time,failed,time_of_death,participant_id,property1,property2,property3,property4,property5
450,bandit_agent,1,2016-03-03 07:40:23.579822,f,,A2HZU38JOGNLIW:373ERPL3YO8ZALA13LPGDO5B4JSRTW,0.25,9,,,
485,bandit_agent,1,2016-03-03 10:05:41.763191,f,,A1P3YDRJGXWPDT:33TIN5LC04APN7D9JACTUKXWDZB9YN,0.010000000000000002,9,,,
452,bandit_agent,1,2016-03-03 07:42:58.547971,t,2016-03-03 07:47:44.721453,A2KOXR5OXIFUIW:3WJ1OXY92AGODKWWYCSZR2KEQ2KA8J,1.0000000000000004e-12,9,,,
463,bandit_agent,1,2016-03-03 08:23:17.18894,f,,A2HV9CYJH2IQYE:3UN61F00HWPXPJZB2P7IA8ZXOG75RK,1.0000000000000004e-12,9,,,
553,bandit_agent,1,2016-03-03 12:07:11.141454,f,,A104H3ISRW8A1C:3XCC1ODXDLBMI5I9MHVL8JUOKC3QRR,1.0000000000000004e-12,11,,,
466,bandit_agent,1,2016-03-03 08:35:50.891147,f,,A1GHLU2WTSFD37:37WLF8U1WPQ7LJMUHO8Q12RJPJO6K8,1.0000000000000004e-12,9,,,
495,bandit_agent,1,2016-03-03 10:44:15.903187,f,,A56TGJW7GWQIC:3HWRJOOET529MHSHSF0Q4CA6NBXESQ,0.04000000000000001,10,,,
470,bandit_agent,1,2016-03-03 08:50:38.143945,f,,A1PHLV2FGHS2DE:3OXV7EAXLEQ1PLENWIGRKGAHEX363Y,0.16000000000000003,9,,,
477,bandit_agent,1,2016-03-03 09:14:15.955305,f,,A2AX0C0MGNR1UW:37QW5D2ZRGMSDGIQFCEQC2EKC8U8SG,1.0000000000000004e-12,9,,,
534,bandit_agent,1,2016-03-03 11:40:23.029542,f,,A3TM2IUR5W6CK6:3SUWZRL0MYD4ZJUKL2XN37EE5N26E0,0.25,10,,,
502,bandit_agent,1,2016-03-03 11:08:27.59076,f,,A1GPZ5REMDQZ0L:3Z2R0DQ0JHEGHIBJY0LKDUX2PHZ2EC,1.0000000000000004e-12,10,,,
517,bandit_agent,1,2016-03-03 11:24:21.866605,f,,A361EVMLK9O0G1:3X4JMASXCM9BE5WL9MFGTYY2PM2B01,0.010000000000000002,10,,,
568,bandit_agent,1,2016-03-03 12:18:41.280444,f,,AZCGSVDT79E6X:3LWJHTCVCCMPFFD0VMVRRUG5HPTFQO,0.09,11,,,
540,bandit_agent,1,2016-03-03 11:52:43.783939,f,,A28KOEZZ6GD08O:3II4UPYCOJ7SHVZ44G013UDK5BCQDL,1.0000000000000004e-12,11,,,
567,bandit_agent,1,2016-03-03 12:17:23.784785,f,,A2LJJVUB7WZ562:3JCG6DTRV3QM6439926L3TKJOR2QQT,0.04000000000000001,11,,,
571,bandit_agent,1,2016-03-03 12:24:55.63814,f,,A20ROJTQAV4ATK:3TGOYF991XM6QQH77KAVNVEXUXEUU7,0.010000000000000002,11,,,
580,bandit_agent,1,2016-03-03 12:29:47.683387,f,,A23MM7CYGMG473:3ZSANO2JCF71SVSDNQKWMUV6ZDESFQ,0.16000000000000003,11,,,
589,bandit_agent,1,2016-03-03 12:56:20.461445,f,,A2P932YGQLTHNT:39LNWE0K4UW1HZM7D3LH4SQM02RIUN,0.09,12,,,
602,bandit_agent,1,2016-03-03 13:06:33.621654,t,2016-03-03 13:10:35.259898,A1FL20WGFRJS1T:37FMASSAYCRML0D1DC4MZ2YYBHLBI0,1.0000000000000004e-12,12,,,
615,bandit_agent,1,2016-03-03 13:12:40.358669,f,,A19FSKB1KM4NVA:3C6FJU71TQTN7Z1CHL7KQGKAQLPYU9,0.16000000000000003,12,,,
621,bandit_agent,1,2016-03-03 13:14:32.574787,f,,A3GQVIYPZGNZ71:3O7L7BFSHEPKS3PLN36C0A4JEEYEI3,0.04000000000000001,12,,,
610,bandit_agent,1,2016-03-03 13:11:24.501581,f,,A3D4RBVVLFBLLQ:33FBRBDW6OZC6ZTUIQOQXXA2Q6F8CV,0.010000000000000002,12,,,
609,bandit_agent,1,2016-03-03 13:10:35.780889,f,,A1OV7CIHEU3SYX:3P1L2B7AD1P8UVAG2K6LX2QPZKXOLU,0.09,12,,,
184,bandit_agent,1,2016-03-03 01:49:53.025378,f,,A1DOKYGCXQG3FE:33FOTY3KEMLUVZ99J5FBINNUCZBC1F,0.09,3,,,
423,bandit_agent,1,2016-03-03 06:35:42.115976,f,,A22DSLJRZUPHJO:3907X2AHF05KE9097E1V76W63OPP28,0.16000000000000003,8,,,
221,bandit_agent,1,2016-03-03 02:10:11.788842,f,,A1G187YBG0DVMQ:3MYYFCXHJ37O4AMX89UW6CFCMBG4GX,1.0000000000000004e-12,4,,,
264,bandit_agent,1,2016-03-03 02:49:36.127253,f,,A2U3TW5GB06QZE:3U088ZLJVKT328UW4DBCGCBNZNWW0E,0.16000000000000003,5,,,
220,bandit_agent,1,2016-03-03 02:10:11.581209,t,2016-03-03 02:14:04.55519,AK3GZE8MPQL4Y:3DL65MZB8DFTF03LVTAQP76O18ICE1,1.0000000000000004e-12,4,,,
229,bandit_agent,1,2016-03-03 02:12:24.714381,f,,A20X1M14PDLX0Z:3SKEMFQBZ35UPX5IA35OLGNAVEU8KC,1.0000000000000004e-12,4,,,
307,bandit_agent,1,2016-03-03 03:54:41.60082,t,2016-03-03 03:58:02.790299,A1IM8G6UNAGQ7S:3QY7M81QH7MQPJ0Z0YDI7GRFKUXK7A,1.0000000000000004e-12,6,,,
238,bandit_agent,1,2016-03-03 02:31:13.137404,f,,A30V1UH00MWJU5:3N4BPTXIO8SSNUCVD66TH85ZS5PUKH,0.04000000000000001,5,,,
276,bandit_agent,1,2016-03-03 03:00:48.500784,f,,A2ZRJMJTE6ID97:3QXNC7EIPIVSQCHOB21K2S3C1MD903,0.09,5,,,
246,bandit_agent,1,2016-03-03 02:35:55.59309,t,2016-03-03 02:40:36.731873,A3S82BX120FTS8:3BWI6RSP7G9N3J8P4C2F9LEA0XV7E7,0.010000000000000002,5,,,
285,bandit_agent,1,2016-03-03 03:28:24.367457,f,,ABPA4ZYIPOXB:3JZQSN0I3QAY2QJMSQQFXGC3B1YFG5,0.09,5,,,
360,bandit_agent,1,2016-03-03 04:55:07.215003,t,2016-03-03 04:58:25.232071,A2G3G60TB7HCJE:3QL2OFSM96IX96GYOSD9FU0XF0XCN4,1.0000000000000004e-12,7,,,
292,bandit_agent,1,2016-03-03 03:40:57.069132,f,,A1R5TGEFPN0VP3:3CCZ6YKWR7JRLJ3P887WJNZ3IUQ95Q,0.09,6,,,
319,bandit_agent,1,2016-03-03 04:03:45.35182,f,,A2IBLAKBXPA6PQ:3IKZ72A5B4G4CI08FU3AN0L0CDLNFM,0.04000000000000001,6,,,
300,bandit_agent,1,2016-03-03 03:48:22.019851,f,,A1MIR0TP081SKT:3RYC5T2D73T1ITHUM4GW8E4EFGWRPG,0.09,6,,,
362,bandit_agent,1,2016-03-03 04:56:43.768371,t,2016-03-03 04:59:30.019503,A3UEFIZ8PF8281:3OE22WJIGIOEYXAQQBQQDUH8RBQUQI,1.0000000000000004e-12,7,,,
340,bandit_agent,1,2016-03-03 04:33:06.773553,f,,AYCHPTQRYDT7G:3U0SRXB7CD51F85H6P344PZJF1XRNM,0.16000000000000003,7,,,
431,bandit_agent,1,2016-03-03 06:46:38.338736,f,,AM0JKZVOEOTMA:3S3AMIZX3U5ONUPLZYZ6JPO31WZCDQ,0.04000000000000001,8,,,
872,bandit_agent,1,2016-03-03 17:06:10.210321,f,,A2FLHXD97VI8F4:3Q8GYXHFEP2TJHASKSHNLD0BOGMC55,0.04000000000000001,18,,,
547,bandit_agent,1,2016-03-03 12:02:34.917576,f,,A1JYS387K6X5FS:3WS1NTTKEYC1RM81EO1CCOPN4LVF0Q,0.010000000000000002,11,,,
439,bandit_agent,1,2016-03-03 07:21:16.81384,t,2016-03-03 07:25:04.943527,A1M5402QIUX365:3DOCMVPBTNEG0ADPDIMNV5U9E4GNN2,1.0000000000000004e-12,9,,,
372,bandit_agent,1,2016-03-03 05:03:27.847426,f,,A3HSBHHBR0DIJM:3PWWM24LHSYZ8H1SLXZKLK1GEEL823,0.04000000000000001,7,,,
380,bandit_agent,1,2016-03-03 05:15:28.084468,f,,A381XM5ZPMVMDK:3QEMNNSB2XZIBDUP8HRV33WP0L67DQ,0.25,7,,,
395,bandit_agent,1,2016-03-03 06:03:14.299237,f,,AB9M1QWP0G4OU:34J10VATJFY9P6FQWU1CURTXXG7IQ2,0.16000000000000003,8,,,
511,bandit_agent,1,2016-03-03 11:22:28.509358,f,,A35OL0RI69QBIU:3K5TEWLKGVB1UEB7ITVM0ES5E8ZVIM,0.010000000000000002,10,,,
422,bandit_agent,1,2016-03-03 06:32:59.446031,t,2016-03-03 06:37:46.930231,A27CK5IRB0EC3Z:3XXU1SWE8MV6VVRT38FKYNEW746A0U,1.0000000000000004e-12,8,,,
446,bandit_agent,1,2016-03-03 07:35:01.8231,t,2016-03-03 07:41:04.174707,AMH1Q03ZZHLAP:3X31TUMD7XMNY33FWI8AL6DH68C1L7,0.04000000000000001,9,,,
453,bandit_agent,1,2016-03-03 07:43:36.416778,f,,A1ULVMMOQ0SVTC:3SNLUL3WO4N370UDY6IUW8IEH5AUL0,0.16000000000000003,9,,,
447,bandit_agent,1,2016-03-03 07:35:41.615981,f,,A2S0MB5JFG8DF:31LVTDXBL7ABR82WUCNPRXVUA66RLT,0.09,9,,,
518,bandit_agent,1,2016-03-03 11:25:32.458781,f,,A1NITMHYG5YL3H:3E13VNJ1NNVL82V9BFBXTQLPP4SI1K,0.16000000000000003,10,,,
464,bandit_agent,1,2016-03-03 08:23:51.870006,f,,AMKBLZ2CJ7KLO:3AWETUDC92SI3YGHJQKPLK512JWZIH,0.16000000000000003,9,,,
520,bandit_agent,1,2016-03-03 11:27:21.240751,f,,A2EYW9P193ES4W:3483FV8BEEJC43I4SI2M165P8KC62Y,0.04000000000000001,10,,,
465,bandit_agent,1,2016-03-03 08:35:40.148111,t,2016-03-03 08:39:52.877488,A3JMXQ9L6I3V3G:3N2BF7Y2VQUI8W6EYJCAD68DN2ZMHU,,9,,,
472,bandit_agent,1,2016-03-03 08:57:43.881275,f,,AWLIWCVZ8KWHK:39ZSFO5CA8WXCA6DVL6HGT5MDG8JUQ,0.09,9,,,
554,bandit_agent,1,2016-03-03 12:07:41.102597,f,,A224B7BAQ0MZSN:3M81GAB8A0JZ2Y1KQK9V84PK2R1QBH,0.16000000000000003,11,,,
474,bandit_agent,1,2016-03-03 09:08:08.761823,f,,AYBMCJK8G46EU:3VSOLARPKB9O74GLUPJ34Q1J4YD398,0.04000000000000001,9,,,
487,bandit_agent,1,2016-03-03 10:11:35.508184,f,,A1BD1E2TE219Z1:3MD9PLUKKIEAHZR8G6XHQS1IOIWNZR,0.04000000000000001,9,,,
507,bandit_agent,1,2016-03-03 11:19:25.594884,f,,AAAL3L6FQ8V6Z:3KYQYYSHYV7PWJMOP38XEPIKQAUDO0,1.0000000000000004e-12,10,,,
526,bandit_agent,1,2016-03-03 11:31:28.829361,f,,A13DD9WSQZ2D2M:3NJM2BJS4W6XCRSB47Q1JJ5SFGFPCW,0.25,10,,,
525,bandit_agent,1,2016-03-03 11:31:27.496543,t,2016-03-03 11:37:33.053084,A253EFYQVQQ8R:3TPZPLC3M0C9ZRWSBEF0QG1Y9323PC,,10,,,
535,bandit_agent,1,2016-03-03 11:44:44.01607,f,,AM2YO03EP007P:3RSDURM96AM6I34QRLSFMYY74WUYEP,0.04000000000000001,10,,,
565,bandit_agent,1,2016-03-03 12:16:20.163198,f,,A1I9HRO8HAVLWS:3I02618YA06TYL9BQYB1DPRYMGMUPB,0.16000000000000003,11,,,
543,bandit_agent,1,2016-03-03 11:56:47.564035,f,,A1IYHQPPOACU83:32KTQ2V7RDFPTQOV07OI0PAP4Q19M3,0.16000000000000003,11,,,
591,bandit_agent,1,2016-03-03 12:56:31.133754,t,2016-03-03 13:00:48.007371,A3GO4JVHJ9VD41:39U1BHVTDLR7RJPZSVOKVQ2VY6NT37,1.0000000000000004e-12,12,,,
574,bandit_agent,1,2016-03-03 12:26:04.974363,f,,A1XXBBKJ0B5TA7:304SM51WA34BFEGXIOY0344LKFMSB8,0.16000000000000003,11,,,
579,bandit_agent,1,2016-03-03 12:28:58.445688,f,,ACLCFPUQWV591:32VNZTT0A74FT0VBOKO85GTJOKLR4A,0.04000000000000001,11,,,
624,bandit_agent,1,2016-03-03 13:16:33.050007,f,,A3QRZPJT2CT2IK:3IRIK4HM3AKP2LA6PBRSDJEBKBQ6C8,0.09,12,,,
640,bandit_agent,1,2016-03-03 13:45:11.62771,f,,A2OECH4E1V7MIP:3SNVL38CI4SW10VVRFLTN2JTL6AKCR,0.09,13,,,
614,bandit_agent,1,2016-03-03 13:11:50.069076,f,,A3LS66GXP1NWEK:3NPFYT4IZC4F2CA7SKW13NCAF7HGXM,0.010000000000000002,12,,,
622,bandit_agent,1,2016-03-03 13:15:25.735325,f,,A32ICMGDXWPTA3:3DR23U6WE5EA1H5WHF5GEH6SPVDTEY,0.010000000000000002,12,,,
636,bandit_agent,1,2016-03-03 13:42:34.226198,f,,A1Z7QTDFX7ZM2O:38YMOXR4MUZYGJGB62RTPDLECR86WH,0.04000000000000001,13,,,
633,bandit_agent,1,2016-03-03 13:40:57.008293,f,,A2MJAXJEJ4SEQM:3DEL4X4EL6LFO3V7MQI7ANJEK37XY1,0.6400000000000001,13,,,
638,bandit_agent,1,2016-03-03 13:43:02.237041,f,,A37S96RT1P1IT2:3ZAK8W07I4EQA45R9DWBYOQQE8AU04,0.36,13,,,
652,bandit_agent,1,2016-03-03 13:50:42.195954,f,,AAWMZ1HKXEFNY:3QL2OFSM96IX96GYOSD9FU0XF1FNCZ,1.0000000000000004e-12,13,,,
650,bandit_agent,1,2016-03-03 13:48:58.952947,t,2016-03-03 13:53:21.254658,A55V2U9UG3Z47:32AT8R96GL9QBDP3IFFV8UW990USUQ,1.0000000000000004e-12,13,,,
657,bandit_agent,1,2016-03-03 13:51:14.399436,f,,A25P3J7HNY4JC6:3EG49X351UCD5JL1G7NFRWZLLTDX60,0.010000000000000002,13,,,
663,bandit_agent,1,2016-03-03 13:55:15.305849,f,,A2HRAU5XW5NUO0:3MMN5BL1WZ43EOZFJYN89C734YT3MI,0.010000000000000002,13,,,
217,bandit_agent,1,2016-03-03 02:08:53.105559,f,,A3N8JP3QR3VPE8:3ITXP059PWJHXXE96GBH1SNYSJ0JSN,0.010000000000000002,4,,,
186,bandit_agent,1,2016-03-03 01:51:19.548237,f,,A2RAC1CU8YLGPC:3DI28L7YXAE9SXTNFWL68BNXXBO1EX,0.25,3,,,
185,bandit_agent,1,2016-03-03 01:49:53.637699,t,2016-03-03 01:54:27.002158,A1RJMGLULYIJCV:3ZDAD0O1T1DJ7HWDCKV826RZ50QTX7,0.010000000000000002,3,,,
222,bandit_agent,1,2016-03-03 02:10:13.489666,f,,A1ZSHVJ1UHLKHO:3C5W7UE9CFQFUM6T3NUWGSW7BSXMX2,0.25,4,,,
303,bandit_agent,1,2016-03-03 03:51:17.913556,f,,A19ED8FYO6CA36:3EJPLAJKEMG2AELGHPB0OHFWTSPZ6B,0.16000000000000003,6,,,
230,bandit_agent,1,2016-03-03 02:12:40.645238,f,,A39ZF3D8M9Y1Y5:37TD41K0AH9UPJ83WOUVEOA32ZRCS2,0.36,4,,,
239,bandit_agent,1,2016-03-03 02:31:37.867966,f,,A2H5V1V8QIY8Y7:3L0KT67Y8EG7SM98SGCKBF2M5NCYSZ,0.010000000000000002,5,,,
424,bandit_agent,1,2016-03-03 06:37:11.113955,f,,A3774HPOUKYTX7:3K2755HG5S3VQ69VQ0P7RV96Y9RDF2,1.0000000000000004e-12,8,,,
265,bandit_agent,1,2016-03-03 02:50:47.977019,f,,AGA1PIIWM8I8D:3IRIK4HM3AKP2LA6PBRSDJEBKA1C6N,0.010000000000000002,5,,,
267,bandit_agent,1,2016-03-03 02:52:56.634834,f,,A4H1NYJVE7C53:3C6FJU71TQTN7Z1CHL7KQGKAQK1UYF,0.04000000000000001,5,,,
306,bandit_agent,1,2016-03-03 03:53:52.537436,t,2016-03-03 03:58:36.047551,A26T17CDTYJI1W:3WR9XG3T63B5BHBWF6Q20Z2JN87747,1.0000000000000004e-12,6,,,
305,bandit_agent,1,2016-03-03 03:53:41.640127,f,,A33K6VSQLIKFG:3T3IWE1XG6NZYKV1Q60G8YV68XFTQM,0.04000000000000001,6,,,
286,bandit_agent,1,2016-03-03 03:38:40.032747,f,,AFDC9A6Z60W2Z:3AZHRG4CU4K6BAS8UT0ABF0Q1U430H,0.16000000000000003,6,,,
289,bandit_agent,1,2016-03-03 03:39:21.114054,f,,A5NE8TWS8ZV7B:3YT88D1N08Y8O0ZCYMASUZFZFSB3KO,0.04000000000000001,6,,,
361,bandit_agent,1,2016-03-03 04:55:37.774808,t,2016-03-03 04:58:50.052467,A3RBDA1LGUJO5Q:3GGAI1SQEVYRROVYCRY92FBXAANCM4,1.0000000000000004e-12,7,,,
373,bandit_agent,1,2016-03-03 05:06:47.483646,f,,AZOSPSM7NDUDA:3OONKJ5DKCJWHMO4B7HRJZUKNP2BOB,0.04000000000000001,7,,,
581,bandit_agent,1,2016-03-03 12:33:12.891648,f,,A25KGFC9X1OAOJ:3WYGZ5XF3WFC8HKRO1BT27NB79VSKS,0.25,11,,,
396,bandit_agent,1,2016-03-03 06:04:10.525235,f,,A32Q6TNSAG4U3I:3LUY3GC63Z0R0AXFDQIQ3XDEE4A7P5,0.16000000000000003,8,,,
320,bandit_agent,1,2016-03-03 04:05:54.452296,t,2016-03-03 04:09:54.718026,A3PBDK2GDQM5QE:317HQ483I7SOM92YG29VQXYSS5DNID,1.0000000000000004e-12,6,,,
544,bandit_agent,1,2016-03-03 11:58:29.305711,f,,A14CUGHBDKYY8H:35LDD5557A49AM7M44F7QYO5FKDKM8,0.010000000000000002,11,,,
332,bandit_agent,1,2016-03-03 04:18:25.218771,f,,A1IRKCYXCJGI7T:3X0H8UUIT1O33HE8DFUWQIH6UFJWS5,0.04000000000000001,6,,,
335,bandit_agent,1,2016-03-03 04:20:35.769083,f,,A3C8KN9HKGGZKG:3MX2NQ3YC9UHMFLNBODAZQLLPXI5X6,0.04000000000000001,6,,,
432,bandit_agent,1,2016-03-03 06:46:42.760148,f,,A2Y7OVN2GP3M2F:3ZSANO2JCF71SVSDNQKWMUV6ZC1SFB,0.010000000000000002,8,,,
341,bandit_agent,1,2016-03-03 04:33:24.228329,t,2016-03-03 04:47:10.115757,A391PEN8TIF2PG:3KWTYT08703MML4YX5AMOWQYIO95LL,,7,,,
449,bandit_agent,1,2016-03-03 07:39:23.045101,f,,AQ5H9HKYEGCXA:3HMVI3QICJS7Y2AEFXX0FEFDFNH1Y0,0.09,9,,,
454,bandit_agent,1,2016-03-03 07:44:21.44603,f,,A2IYE9WESGNUWY:3OVR4I9USPJFHZGBB5Z80QJESYA4QD,0.04000000000000001,9,,,
467,bandit_agent,1,2016-03-03 08:38:43.975456,f,,A1QYORNO0GY308:3MRNMEIQW56HQYJRCBS5M8EQV5HLDJ,0.04000000000000001,9,,,
488,bandit_agent,1,2016-03-03 10:20:09.719666,f,,A1C2OBFO4FHP7G:3XUHV3NRVKYK0PL86KVOW4XR17GH56,0.16000000000000003,9,,,
545,bandit_agent,1,2016-03-03 12:01:23.921558,f,,A3HVFSD8K94SOR:3FTOP5WARFOHWOUXXESXRMHFXRBJ0U,0.010000000000000002,11,,,
494,bandit_agent,1,2016-03-03 10:43:07.209448,f,,AQ4PB1PVI9U7V:39ZSFO5CA8WXCA6DVL6HGT5MDGEJUW,0.09,10,,,
499,bandit_agent,1,2016-03-03 10:53:50.237205,f,,A3TG5YNIWW3WGP:3WQ3B2KGE8GBLUH355JG73HCUE81BU,0.09,10,,,
504,bandit_agent,1,2016-03-03 11:12:49.699993,f,,A38ZTNGQ9ZZB0J:3J2UYBXQQLC58TFQDVY8IICABMS068,0.04000000000000001,10,,,
519,bandit_agent,1,2016-03-03 11:26:55.740401,f,,A3JMW8FYE9LJIV:31N2WW6R9RQX8E7YXBJVEMNU7XF3F9,1.0000000000000004e-12,10,,,
555,bandit_agent,1,2016-03-03 12:07:53.257073,t,2016-03-03 12:11:22.907376,AJAGTWUYF1YLX:3M1CVSFP605UJOWSK69ZDT5EK9GQAM,1.0000000000000004e-12,11,,,
529,bandit_agent,1,2016-03-03 11:35:13.866194,f,,A1ONVQPNJKL9ZA:3JBT3HLQF82AKK3LWLA9UH6DOX0PZS,0.04000000000000001,10,,,
559,bandit_agent,1,2016-03-03 12:10:30.53964,f,,A2JCK494NV7TFX:3VNXK88KKCI8JDI4EZP9NLT2VJD9VK,0.010000000000000002,11,,,
536,bandit_agent,1,2016-03-03 11:48:53.732211,f,,A3S3NLZV7A06QN:3WR9XG3T63B5BHBWF6Q20Z2JN9S47R,0.010000000000000002,11,,,
604,bandit_agent,1,2016-03-03 13:06:50.196846,f,,A1QXW6HGZCSSNV:3PS7W85Z8Z2T6LEF94PUM35HYYXT9O,0.16000000000000003,12,,,
587,bandit_agent,1,2016-03-03 12:52:05.781092,f,,A2ZOZP0FEQ420:3KAKFY4PGU2HI59OYJPGHJ0MNP83I1,0.09,12,,,
578,bandit_agent,1,2016-03-03 12:28:52.804535,f,,A2TMWYLZY40I9:3AWETUDC92SI3YGHJQKPLK512J5ZIQ,0.09,11,,,
586,bandit_agent,1,2016-03-03 12:51:41.973214,t,2016-03-03 12:56:07.676568,A1SJHSLV0GLIIO:34FNN24DCM96MKBXGKZCI4SUR4X5YZ,1.0000000000000004e-12,12,,,
577,bandit_agent,1,2016-03-03 12:28:47.132498,t,2016-03-03 12:32:41.728593,A1P25V17Q78Z93:3Q8GYXHFEP2TJHASKSHNLD0BOGE5CQ,0.04000000000000001,11,,,
619,bandit_agent,1,2016-03-03 13:13:49.49485,t,2016-03-03 13:20:23.948179,A1IVQ591GA32NF:3NXNZ5RS1AX68NH8W1MTH7DZ91797T,1.0000000000000004e-12,12,,,
594,bandit_agent,1,2016-03-03 12:59:25.680685,f,,A1614EW9OY4IQ0:30X31N5D63Q6W4B5CAY48TKF2X1ASV,0.010000000000000002,12,,,
592,bandit_agent,1,2016-03-03 12:58:24.516067,f,,A2TN0N04728YLI:3H8DHMCCW9B66S19RBG4781B66LDKJ,0.16000000000000003,12,,,
612,bandit_agent,1,2016-03-03 13:11:33.094019,f,,A2CGCAQA2IKLRV:3DIP6YHAPCSR3XD8EHULNLA5BIS8EO,0.25,12,,,
634,bandit_agent,1,2016-03-03 13:41:50.552162,f,,A1G9DARKRUBRGL:3WT783CTPBHV8XR1L280OZ03YC1CBZ,0.09,13,,,
623,bandit_agent,1,2016-03-03 13:16:09.550228,t,2016-03-03 13:25:31.349418,A2Y2RVQO2UVFV1:3TPWUS5F891NW0PCGT4WBDDO8DIWCY,1.0000000000000004e-12,12,,,
651,bandit_agent,1,2016-03-03 13:50:17.541298,f,,ARL1RARTYFMKH:33IZTU6J811ISHJYNKQIS1VD3IBSXI,0.04000000000000001,13,,,
641,bandit_agent,1,2016-03-03 13:45:58.660401,f,,A239EUWY6SNDEZ:3VZLGYJEYLAFTT5CICKQOUSGQXBXZS,0.36,13,,,
645,bandit_agent,1,2016-03-03 13:47:39.714224,f,,A1GMVCWXQPG8ZR:3A4TN5196KI5ZAUNLUIWAA31TP6CHF,0.4900000000000001,13,,,
665,bandit_agent,1,2016-03-03 13:55:29.093639,f,,A9YQQIZRWVPIT:3CP1TO84PT1GLZIQNZSH90RPCP225F,1.0000000000000004e-12,13,,,
659,bandit_agent,1,2016-03-03 13:53:18.712509,t,2016-03-03 13:57:29.211352,A1T01T5PJUJKXG:3KIBXJ1WD5UXAPSYHKUKI2DAAKTKOO,1.0000000000000004e-12,13,,,
664,bandit_agent,1,2016-03-03 13:55:24.817743,t,2016-03-03 13:56:04.526661,A2RSMGCK1LWSS2:3KMS4QQVK2Q34CF5IHBUV84WIJ2FKX,,13,,,
672,bandit_agent,1,2016-03-03 13:59:50.598631,f,,A17ZCO82DKR237:3N1FSUEFL50LSQC66JTO0RCF9KWD4U,0.16000000000000003,13,,,
675,bandit_agent,1,2016-03-03 14:00:31.841698,f,,AE73FCWWU8511:39ASUFLU6X7HIYEGMP6D3KRY2R1XEL,0.010000000000000002,13,,,
681,bandit_agent,1,2016-03-03 14:12:31.452104,f,,A2B8Z6VPKXJ7KE:3QHK8ZVMIMIOB1L7YF1ZRIQQSLFLBO,0.010000000000000002,14,,,
178,bandit_agent,1,2016-03-03 01:48:05.066748,f,,AFQAKV1GPPP9H:3DUZQ9U6SMOQOSE3N5P04GYSN63SVD,0.04000000000000001,3,,,
205,bandit_agent,1,2016-03-03 02:06:10.209316,f,,AZE084MMZVEYT:32RIADZISS4RUFVO39ODVQYFAM94SG,0.04000000000000001,4,,,
201,bandit_agent,1,2016-03-03 02:05:41.542576,f,,A3AA5G6HENO6VJ:33ISQZVXPPMEI2J7Z24VZJ6LGW4CC7,0.4900000000000001,4,,,
208,bandit_agent,1,2016-03-03 02:06:47.002504,f,,A1UUNYHX3M8O3O:3X31TUMD7XMNY33FWI8AL6DH68RL16,0.04000000000000001,4,,,
187,bandit_agent,1,2016-03-03 01:51:29.080294,f,,A2HGAQ9WOEU9PN:39OWYR0EPKRYOH4MMWCL4GJ7GXDFYS,0.010000000000000002,3,,,
189,bandit_agent,1,2016-03-03 01:52:23.921035,f,,A3I3F5BPVCPEQT:34BBWHLWHABE93BC830IMGBJLH5IWN,0.09,3,,,
195,bandit_agent,1,2016-03-03 02:04:14.492905,f,,A9UBPUEWAMA06:3SNVL38CI4SW10VVRFLTN2JTL5DCKK,0.04000000000000001,4,,,
188,bandit_agent,1,2016-03-03 01:52:00.422596,f,,A3NKM6RL2KVUB6:3E4GGUZ1T8RJ3I3TUMWNBPA79EYK2H,0.04000000000000001,3,,,
206,bandit_agent,1,2016-03-03 02:06:42.894232,f,,A1W7QLLENVP2AE:337RC3OW0523KFJD3WSZSUKXVCZLVW,1.0000000000000004e-12,4,,,
190,bandit_agent,1,2016-03-03 01:53:06.348444,f,,A3T90ZWPBV0MCI:3KRVW3HTZNL7Y5KU9DO9HKFFWDSSMX,0.09,3,,,
192,bandit_agent,1,2016-03-03 01:57:22.284535,f,,A3LOF0Z5X97Y3H:3SITXWYCNV9JBV2WCY4N2CLDZTRXBM,0.16000000000000003,3,,,
191,bandit_agent,1,2016-03-03 01:55:11.396385,f,,ABTBQAZUMQOD6:3NQL1CS15R8NKEQCMBHPM2MT4R0VYV,0.09,3,,,
202,bandit_agent,1,2016-03-03 02:05:48.408737,f,,A1GYO6CJMVA9ZA:32KTQ2V7RDFPTQOV07OI0PAP4P59M5,0.09,4,,,
200,bandit_agent,1,2016-03-03 02:05:39.463673,f,,A2XU1TSQD45EB4:3FTOP5WARFOHWOUXXESXRMHFXRH0JH,0.16000000000000003,4,,,
254,bandit_agent,1,2016-03-03 02:40:50.965222,t,2016-03-03 02:45:20.866348,AVU1N78F92K93:39L1G8WVWQR6IZDQQC4APKJ06M731H,1.0000000000000004e-12,5,,,
203,bandit_agent,1,2016-03-03 02:05:53.790361,f,,A2S6QOCFC3EAYH:3QY7M81QH7MQPJ0Z0YDI7GRFKUM7KM,0.36,4,,,
207,bandit_agent,1,2016-03-03 02:06:44.112002,f,,A1J4AZL6MZ675U:3VE8AYVF8MXJ9BD49SER53V5NIBF8F,0.010000000000000002,4,,,
210,bandit_agent,1,2016-03-03 02:06:57.081154,f,,AQ7RNVB2GZKUZ:3Q5C1WP23M19WE0U4VS34HHKKIS15Z,0.010000000000000002,4,,,
