id,creation_time,property1,property2,property3,property4,property5,failed,time_of_death,type,participant_id,number,question,response
4331,2017-03-12 13:52:02.555402,,,,,,f,,question,1318,2,difficulty,1
4334,2017-03-12 13:54:18.97093,,,,,,f,,question,1317,2,difficulty,1
4335,2017-03-12 13:54:19.048986,,,,,,f,,question,1317,3,"",""
4337,2017-03-12 13:56:34.640326,,,,,,f,,question,1320,1,engagement,10
4338,2017-03-12 13:56:34.781786,,,,,,f,,question,1320,2,difficulty,1
4340,2017-03-12 13:58:18.048842,,,,,,f,,question,1319,1,engagement,8
4342,2017-03-12 13:59:33.062776,,,,,,f,,question,1322,1,engagement,5
4343,2017-03-12 13:59:33.467899,,,,,,f,,question,1322,2,difficulty,5
4346,2017-03-12 14:03:35.707584,,,,,,f,,question,1321,1,engagement,10
4347,2017-03-12 14:03:35.838587,,,,,,f,,question,1321,2,difficulty,1
4349,2017-03-12 14:03:36.03639,,,,,,f,,question,1321,4,"",""
4354,2017-03-12 14:13:11.081271,,,,,,f,,question,1326,1,engagement,1
4355,2017-03-12 14:13:11.737824,,,,,,f,,question,1326,2,difficulty,5
4358,2017-03-12 14:20:00.947799,,,,,,f,,question,1328,1,engagement,10
4361,2017-03-12 14:20:01.204925,,,,,,f,,question,1328,4,"",""
4362,2017-03-12 14:20:07.13068,,,,,,f,,question,1329,1,engagement,10
4363,2017-03-12 14:20:07.18808,,,,,,f,,question,1329,2,difficulty,4
4364,2017-03-12 14:20:07.244644,,,,,,f,,question,1329,3,"",""
4367,2017-03-12 14:29:40.634545,,,,,,f,,question,1332,2,difficulty,7
4369,2017-03-12 14:30:24.276564,,,,,,f,,question,1331,1,engagement,10
4370,2017-03-12 14:30:24.334743,,,,,,f,,question,1331,2,difficulty,4
4373,2017-03-12 14:32:22.697057,,,,,,f,,question,1334,1,engagement,5
4375,2017-03-12 14:32:23.053538,,,,,,f,,question,1334,3,"",""
4377,2017-03-12 14:32:39.474367,,,,,,f,,question,1333,1,engagement,10
4378,2017-03-12 14:32:39.67222,,,,,,f,,question,1333,2,difficulty,3
4380,2017-03-12 14:32:40.213768,,,,,,f,,question,1333,4,"",""
4381,2017-03-12 14:44:45.863669,,,,,,f,,question,1336,1,engagement,10
4384,2017-03-12 14:45:04.118467,,,,,,f,,question,1335,1,engagement,5
4387,2017-03-12 14:45:04.412762,,,,,,f,,question,1335,4,"",""
4389,2017-03-12 14:47:56.477327,,,,,,f,,question,1337,2,difficulty,2
4391,2017-03-12 14:47:56.642803,,,,,,f,,question,1337,4,"",""
4393,2017-03-12 15:01:12.418193,,,,,,f,,question,1338,2,difficulty,5
4394,2017-03-12 15:01:12.766044,,,,,,f,,question,1338,3,"",""
4395,2017-03-12 15:01:13.102329,,,,,,f,,question,1338,4,"",""
4400,2017-03-12 15:20:12.1281,,,,,,f,,question,1340,2,difficulty,6
4403,2017-03-12 15:21:33.889633,,,,,,f,,question,1341,1,engagement,10
4406,2017-03-12 15:21:34.147356,,,,,,f,,question,1341,4,"",""
4408,2017-03-12 15:22:47.078408,,,,,,f,,question,1342,2,difficulty,6
4409,2017-03-12 15:23:28.515332,,,,,,f,,question,1343,1,engagement,8
4411,2017-03-12 15:23:29.331032,,,,,,f,,question,1343,3,"",""
4414,2017-03-12 15:32:46.48593,,,,,,f,,question,1345,2,difficulty,2
4418,2017-03-12 15:33:49.40944,,,,,,f,,question,1346,2,difficulty,7
4419,2017-03-12 15:33:49.518547,,,,,,f,,question,1346,3,"",""
4424,2017-03-12 15:35:04.938939,,,,,,f,,question,1344,4,"",""
4426,2017-03-12 15:37:45.899913,,,,,,f,,question,1347,2,difficulty,7
4428,2017-03-12 15:37:46.005283,,,,,,f,,question,1347,4,"",""
4431,2017-03-12 15:45:17.027207,,,,,,f,,question,1348,3,"",""
4434,2017-03-12 15:51:12.250686,,,,,,f,,question,1351,2,difficulty,9
4436,2017-03-12 15:53:42.037219,,,,,,f,,question,1349,1,engagement,9
4437,2017-03-12 15:53:42.792463,,,,,,f,,question,1349,2,difficulty,3
4438,2017-03-12 15:53:44.412011,,,,,,f,,question,1349,3,"",""
4440,2017-03-12 15:54:34.153981,,,,,,f,,question,1350,2,difficulty,2
4446,2017-03-12 16:05:21.433071,,,,,,f,,question,1352,4,"",""
4447,2017-03-12 16:21:28.996366,,,,,,f,,question,1353,1,engagement,10
4266,2017-03-12 12:45:29.444308,,,,,,f,,question,1296,2,difficulty,5
4268,2017-03-12 12:45:29.661671,,,,,,f,,question,1296,4,"",""
4270,2017-03-12 12:46:21.965986,,,,,,f,,question,1297,2,difficulty,4
4271,2017-03-12 12:46:22.079869,,,,,,f,,question,1297,3,"",""
4279,2017-03-12 12:52:54.28951,,,,,,f,,question,1299,1,engagement,10
4281,2017-03-12 12:52:54.816451,,,,,,f,,question,1299,3,"",""
4282,2017-03-12 12:52:54.940777,,,,,,f,,question,1299,4,"",""
4285,2017-03-12 12:53:33.308536,,,,,,f,,question,1300,3,"",""
4286,2017-03-12 13:00:13.320834,,,,,,f,,question,1302,1,engagement,5
4287,2017-03-12 13:00:13.404217,,,,,,f,,question,1302,2,difficulty,7
4288,2017-03-12 13:00:13.453627,,,,,,f,,question,1302,3,"",""
4289,2017-03-12 13:00:13.50894,,,,,,f,,question,1302,4,"",""
4294,2017-03-12 13:05:11.353248,,,,,,f,,question,1304,1,engagement,5
4297,2017-03-12 13:05:11.637751,,,,,,f,,question,1304,4,"",""
4300,2017-03-12 13:09:28.644158,,,,,,f,,question,1305,3,"",""
4302,2017-03-12 13:11:56.846607,,,,,,f,,question,1306,2,difficulty,1
4303,2017-03-12 13:11:56.905524,,,,,,f,,question,1306,3,"",""
4306,2017-03-12 13:25:35.891343,,,,,,f,,question,1307,2,difficulty,8
4309,2017-03-12 13:32:01.601145,,,,,,f,,question,1309,3,"",""
4313,2017-03-12 13:32:36.933575,,,,,,f,,question,1310,4,"",""
4314,2017-03-12 13:34:55.273373,,,,,,f,,question,1308,1,engagement,6
4316,2017-03-12 13:34:55.409571,,,,,,f,,question,1308,3,"",""
4317,2017-03-12 13:36:58.368965,,,,,,f,,question,1311,1,engagement,9
4318,2017-03-12 13:36:58.451621,,,,,,f,,question,1311,2,difficulty,6
4320,2017-03-12 13:36:58.63389,,,,,,f,,question,1311,4,"",""
4321,2017-03-12 13:46:36.992502,,,,,,f,,question,1315,1,engagement,10
4332,2017-03-12 13:52:02.71856,,,,,,f,,question,1318,3,"",""
4333,2017-03-12 13:54:18.887548,,,,,,f,,question,1317,1,engagement,10
4336,2017-03-12 13:54:19.136553,,,,,,f,,question,1317,4,"",""
4339,2017-03-12 13:56:34.930707,,,,,,f,,question,1320,3,"",""
4341,2017-03-12 13:58:18.246871,,,,,,f,,question,1319,2,difficulty,4
4344,2017-03-12 13:59:33.892256,,,,,,f,,question,1322,3,"",""
4345,2017-03-12 13:59:34.239073,,,,,,f,,question,1322,4,"",""
4348,2017-03-12 14:03:35.925385,,,,,,f,,question,1321,3,"",""
4350,2017-03-12 14:11:50.122491,,,,,,f,,question,1327,1,engagement,8
4351,2017-03-12 14:11:50.442609,,,,,,f,,question,1327,2,difficulty,7
4352,2017-03-12 14:11:50.772595,,,,,,f,,question,1327,3,"",""
4353,2017-03-12 14:11:51.093868,,,,,,f,,question,1327,4,"",""
4356,2017-03-12 14:16:08.85502,,,,,,f,,question,1325,1,engagement,7
4357,2017-03-12 14:16:09.098727,,,,,,f,,question,1325,2,difficulty,4
4359,2017-03-12 14:20:01.04294,,,,,,f,,question,1328,2,difficulty,3
4360,2017-03-12 14:20:01.127009,,,,,,f,,question,1328,3,"",""
4365,2017-03-12 14:20:07.307349,,,,,,f,,question,1329,4,"",""
4366,2017-03-12 14:29:40.539855,,,,,,f,,question,1332,1,engagement,9
4368,2017-03-12 14:29:40.715699,,,,,,f,,question,1332,3,"",""
4371,2017-03-12 14:30:24.395942,,,,,,f,,question,1331,3,"",""
4372,2017-03-12 14:30:24.460734,,,,,,f,,question,1331,4,"",""
4374,2017-03-12 14:32:22.877816,,,,,,f,,question,1334,2,difficulty,4
4376,2017-03-12 14:32:23.233029,,,,,,f,,question,1334,4,"",""
4379,2017-03-12 14:32:40.007313,,,,,,f,,question,1333,3,"",""
4382,2017-03-12 14:44:45.937536,,,,,,f,,question,1336,2,difficulty,8
4383,2017-03-12 14:44:46.011994,,,,,,f,,question,1336,3,"",""
4385,2017-03-12 14:45:04.286516,,,,,,f,,question,1335,2,difficulty,2
4386,2017-03-12 14:45:04.353201,,,,,,f,,question,1335,3,"",""
4388,2017-03-12 14:47:56.386513,,,,,,f,,question,1337,1,engagement,9
4390,2017-03-12 14:47:56.551454,,,,,,f,,question,1337,3,"",""
4392,2017-03-12 15:01:12.081484,,,,,,f,,question,1338,1,engagement,10
4396,2017-03-12 15:13:56.696358,,,,,,f,,question,1339,1,engagement,7
4397,2017-03-12 15:13:56.757367,,,,,,f,,question,1339,2,difficulty,5
4398,2017-03-12 15:13:56.815794,,,,,,f,,question,1339,3,"",""
4399,2017-03-12 15:20:11.881669,,,,,,f,,question,1340,1,engagement,10
4401,2017-03-12 15:20:12.234337,,,,,,f,,question,1340,3,"",""
4402,2017-03-12 15:20:12.333668,,,,,,f,,question,1340,4,"",""
4404,2017-03-12 15:21:34.015872,,,,,,f,,question,1341,2,difficulty,8
4405,2017-03-12 15:21:34.078151,,,,,,f,,question,1341,3,"",""
4407,2017-03-12 15:22:46.668545,,,,,,f,,question,1342,1,engagement,10
4410,2017-03-12 15:23:28.928108,,,,,,f,,question,1343,2,difficulty,4
4412,2017-03-12 15:23:29.763195,,,,,,f,,question,1343,4,"",""
4413,2017-03-12 15:32:46.308727,,,,,,f,,question,1345,1,engagement,10
4415,2017-03-12 15:32:46.68673,,,,,,f,,question,1345,3,"",""
4416,2017-03-12 15:32:46.8636,,,,,,f,,question,1345,4,"",""
4417,2017-03-12 15:33:49.299793,,,,,,f,,question,1346,1,engagement,10
4420,2017-03-12 15:33:49.634286,,,,,,f,,question,1346,4,"",""
4421,2017-03-12 15:35:03.564934,,,,,,f,,question,1344,1,engagement,8
4422,2017-03-12 15:35:04.37709,,,,,,f,,question,1344,2,difficulty,10
4423,2017-03-12 15:35:04.695177,,,,,,f,,question,1344,3,"",""
4425,2017-03-12 15:37:45.852917,,,,,,f,,question,1347,1,engagement,10
4427,2017-03-12 15:37:45.955899,,,,,,f,,question,1347,3,"",""
4429,2017-03-12 15:45:16.718851,,,,,,f,,question,1348,1,engagement,9
4430,2017-03-12 15:45:16.911106,,,,,,f,,question,1348,2,difficulty,3
4432,2017-03-12 15:45:17.127871,,,,,,f,,question,1348,4,"",""
4433,2017-03-12 15:51:12.112308,,,,,,f,,question,1351,1,engagement,10
4435,2017-03-12 15:51:12.396686,,,,,,f,,question,1351,3,"",""
4439,2017-03-12 15:54:34.028286,,,,,,f,,question,1350,1,engagement,10
4441,2017-03-12 15:54:34.25254,,,,,,f,,question,1350,3,"",""
4442,2017-03-12 15:54:34.328516,,,,,,f,,question,1350,4,"",""
4443,2017-03-12 16:05:21.290133,,,,,,f,,question,1352,1,engagement,9
4444,2017-03-12 16:05:21.334507,,,,,,f,,question,1352,2,difficulty,3
4445,2017-03-12 16:05:21.392437,,,,,,f,,question,1352,3,"",""
4448,2017-03-12 16:21:29.15282,,,,,,f,,question,1353,2,difficulty,10
4449,2017-03-12 16:21:29.32703,,,,,,f,,question,1353,3,"",""
4450,2017-03-12 16:25:55.815494,,,,,,f,,question,1355,1,engagement,6
4451,2017-03-12 16:25:55.984896,,,,,,f,,question,1355,2,difficulty,4
4452,2017-03-12 16:25:56.069958,,,,,,f,,question,1355,3,"",""
4453,2017-03-12 16:25:56.159804,,,,,,f,,question,1355,4,"",""
4454,2017-03-12 16:29:54.162673,,,,,,f,,question,1356,1,engagement,10
4455,2017-03-12 16:29:54.413299,,,,,,f,,question,1356,2,difficulty,7
4456,2017-03-12 16:29:54.468322,,,,,,f,,question,1356,3,"",""
4457,2017-03-12 16:29:54.531336,,,,,,f,,question,1356,4,"",""
4458,2017-03-12 16:30:24.927296,,,,,,f,,question,1357,1,engagement,8
4461,2017-03-12 16:33:55.412759,,,,,,f,,question,1358,2,difficulty,8
4462,2017-03-12 16:33:55.676853,,,,,,f,,question,1358,3,"",""
4463,2017-03-12 16:33:55.940439,,,,,,f,,question,1358,4,"",""
4471,2017-03-12 16:39:01.370182,,,,,,f,,question,1360,2,difficulty,4
4472,2017-03-12 16:39:01.418739,,,,,,f,,question,1360,3,"",""
4476,2017-03-12 16:42:08.576831,,,,,,f,,question,1363,1,engagement,10
4477,2017-03-12 16:42:09.102117,,,,,,f,,question,1363,2,difficulty,2
4479,2017-03-12 16:42:09.368203,,,,,,f,,question,1363,4,"",""
4481,2017-03-12 16:44:10.494533,,,,,,f,,question,1364,2,difficulty,2
4485,2017-03-12 16:49:20.476144,,,,,,f,,question,1366,2,difficulty,5
4489,2017-03-12 16:56:50.637293,,,,,,f,,question,1367,3,"",""
4490,2017-03-12 17:09:59.263075,,,,,,f,,question,1370,1,engagement,10
4492,2017-03-12 17:09:59.62222,,,,,,f,,question,1370,3,"",""
4495,2017-03-12 17:10:34.088079,,,,,,f,,question,1372,2,difficulty,7
4496,2017-03-12 17:10:34.132968,,,,,,f,,question,1372,3,"",""
4497,2017-03-12 17:16:01.532767,,,,,,f,,question,1369,1,engagement,10
4498,2017-03-12 17:16:01.78538,,,,,,f,,question,1369,2,difficulty,9
4499,2017-03-12 17:16:02.060005,,,,,,f,,question,1369,3,"",""
4500,2017-03-12 17:17:21.9494,,,,,,f,,question,1373,1,engagement,10
4501,2017-03-12 17:17:22.035843,,,,,,f,,question,1373,2,difficulty,3
4503,2017-03-12 17:17:22.211257,,,,,,f,,question,1373,4,"",""
4504,2017-03-12 17:17:27.796273,,,,,,f,,question,1374,1,engagement,10
4508,2017-03-12 17:22:35.06746,,,,,,f,,question,1376,1,engagement,10
4509,2017-03-12 17:22:36.039783,,,,,,f,,question,1376,2,difficulty,2
4511,2017-03-12 17:26:57.298985,,,,,,f,,question,1378,2,difficulty,2
4513,2017-03-12 17:27:54.419571,,,,,,f,,question,1377,1,engagement,10
4515,2017-03-12 17:27:54.922938,,,,,,f,,question,1377,3,"",""
4517,2017-03-12 17:28:23.05604,,,,,,f,,question,1379,1,engagement,10
4521,2017-03-12 17:29:49.12515,,,,,,f,,question,1380,3,"",""
4522,2017-03-12 17:38:29.34453,,,,,,f,,question,1381,1,engagement,5
4523,2017-03-12 17:38:29.484355,,,,,,f,,question,1381,2,difficulty,1
4524,2017-03-12 17:38:29.61921,,,,,,f,,question,1381,3,"",""
4525,2017-03-12 17:38:29.766579,,,,,,f,,question,1381,4,"",""
4526,2017-03-12 17:38:36.991251,,,,,,f,,question,1382,1,engagement,10
4535,2017-03-12 17:42:23.611859,,,,,,f,,question,1385,2,difficulty,2
4536,2017-03-12 17:42:23.740431,,,,,,f,,question,1385,3,"",""
4539,2017-03-12 17:44:06.371643,,,,,,f,,question,1384,2,difficulty,2
4540,2017-03-12 17:44:06.931188,,,,,,f,,question,1384,3,"",""
4541,2017-03-12 17:47:59.674939,,,,,,f,,question,1386,1,engagement,10
4544,2017-03-12 17:48:00.012905,,,,,,f,,question,1386,4,"",""
4546,2017-03-12 17:48:09.024256,,,,,,f,,question,1387,2,difficulty,2
4549,2017-03-12 17:50:34.252786,,,,,,f,,question,1388,2,difficulty,7
4550,2017-03-12 17:50:34.32354,,,,,,f,,question,1388,3,"",""
4551,2017-03-12 17:54:50.978083,,,,,,f,,question,1389,1,engagement,7
4552,2017-03-12 17:54:51.105948,,,,,,f,,question,1389,2,difficulty,6
4556,2017-03-12 18:16:28.725873,,,,,,f,,question,1393,2,difficulty,3
4560,2017-03-12 18:16:31.80628,,,,,,f,,question,1391,2,difficulty,4
4562,2017-03-12 18:16:31.95377,,,,,,f,,question,1391,4,"",""
4567,2017-03-12 18:21:54.280465,,,,,,f,,question,1394,1,engagement,8
4569,2017-03-12 18:21:54.382305,,,,,,f,,question,1394,3,"",""
4570,2017-03-12 18:21:54.420782,,,,,,f,,question,1394,4,"",""
4572,2017-03-12 18:25:26.349088,,,,,,f,,question,1395,2,difficulty,1
4574,2017-03-12 18:34:24.254888,,,,,,f,,question,1396,1,engagement,9
4577,2017-03-12 18:34:24.763791,,,,,,f,,question,1396,4,"",""
4578,2017-03-12 18:50:46.330939,,,,,,f,,question,1397,1,engagement,8
4581,2017-03-12 18:58:08.730475,,,,,,f,,question,1398,2,difficulty,6
4582,2017-03-12 18:59:31.590666,,,,,,f,,question,1399,1,engagement,10
4585,2017-03-12 18:59:32.511562,,,,,,f,,question,1399,4,"",""
4586,2017-03-12 19:12:29.441869,,,,,,f,,question,1400,1,engagement,8
4591,2017-03-12 19:15:07.87324,,,,,,f,,question,1402,2,difficulty,3
4593,2017-03-12 19:15:58.068959,,,,,,f,,question,1401,1,engagement,9
4595,2017-03-12 19:15:58.195052,,,,,,f,,question,1401,3,"",""
4597,2017-03-12 19:18:05.646234,,,,,,f,,question,1403,2,difficulty,5
4598,2017-03-12 19:18:05.794666,,,,,,f,,question,1403,3,"",""
4600,2017-03-12 19:19:31.578771,,,,,,f,,question,1404,1,engagement,10
4603,2017-03-12 19:21:29.159423,,,,,,f,,question,1405,2,difficulty,5
4605,2017-03-12 19:21:29.848649,,,,,,f,,question,1405,4,"",""
4607,2017-03-12 19:22:44.960238,,,,,,f,,question,1406,2,difficulty,8
4608,2017-03-12 19:22:45.047894,,,,,,f,,question,1406,3,"",""
4609,2017-03-12 19:24:48.593908,,,,,,f,,question,1408,1,engagement,10
4610,2017-03-12 19:24:48.692234,,,,,,f,,question,1408,2,difficulty,3
4614,2017-03-12 19:26:40.706888,,,,,,f,,question,1419,2,difficulty,1
4615,2017-03-12 19:26:40.791203,,,,,,f,,question,1419,3,"",""
4616,2017-03-12 19:26:40.865602,,,,,,f,,question,1419,4,"",""
4618,2017-03-12 19:26:48.720722,,,,,,f,,question,1416,2,difficulty,4
4620,2017-03-12 19:26:48.803982,,,,,,f,,question,1416,4,"",""
4621,2017-03-12 19:26:51.092484,,,,,,f,,question,1409,1,engagement,8
4622,2017-03-12 19:26:51.211988,,,,,,f,,question,1409,2,difficulty,9
4624,2017-03-12 19:26:51.347984,,,,,,f,,question,1409,4,"",""
4625,2017-03-12 19:27:08.546449,,,,,,f,,question,1417,1,engagement,8
4626,2017-03-12 19:27:08.645834,,,,,,f,,question,1417,2,difficulty,3
4632,2017-03-12 19:27:39.312745,,,,,,f,,question,1410,2,difficulty,4
4634,2017-03-12 19:28:01.20004,,,,,,f,,question,1414,1,engagement,8
4635,2017-03-12 19:28:01.420312,,,,,,f,,question,1414,2,difficulty,6
4637,2017-03-12 19:28:01.840652,,,,,,f,,question,1414,4,"",""
4639,2017-03-12 19:28:03.165624,,,,,,f,,question,1421,2,difficulty,3
4642,2017-03-12 19:28:07.722138,,,,,,f,,question,1415,1,engagement,10
4644,2017-03-12 19:28:08.097122,,,,,,f,,question,1415,3,"",""
4645,2017-03-12 19:28:08.206688,,,,,,f,,question,1415,4,"",""
4646,2017-03-12 19:28:29.254482,,,,,,f,,question,1422,1,engagement,9
4648,2017-03-12 19:28:29.546055,,,,,,f,,question,1422,3,"",""
4650,2017-03-12 19:28:32.535849,,,,,,f,,question,1412,1,engagement,10
4459,2017-03-12 16:30:25.076723,,,,,,f,,question,1357,2,difficulty,2
4460,2017-03-12 16:33:55.148429,,,,,,f,,question,1358,1,engagement,8
4464,2017-03-12 16:34:08.881457,,,,,,f,,question,1359,1,engagement,10
4465,2017-03-12 16:34:08.939816,,,,,,f,,question,1359,2,difficulty,2
4466,2017-03-12 16:34:08.994771,,,,,,f,,question,1359,3,"",""
4467,2017-03-12 16:35:19.087992,,,,,,f,,question,1361,1,engagement,9
4468,2017-03-12 16:35:19.166451,,,,,,f,,question,1361,2,difficulty,7
4469,2017-03-12 16:35:19.321034,,,,,,f,,question,1361,3,"",""
4470,2017-03-12 16:39:01.274633,,,,,,f,,question,1360,1,engagement,10
4473,2017-03-12 16:39:01.472227,,,,,,f,,question,1360,4,"",""
4474,2017-03-12 16:39:53.167017,,,,,,f,,question,1362,1,engagement,8
4475,2017-03-12 16:39:53.24158,,,,,,f,,question,1362,2,difficulty,6
4478,2017-03-12 16:42:09.233693,,,,,,f,,question,1363,3,"",""
4480,2017-03-12 16:44:09.432299,,,,,,f,,question,1364,1,engagement,10
4482,2017-03-12 16:47:19.357891,,,,,,f,,question,1365,1,engagement,10
4483,2017-03-12 16:47:19.753095,,,,,,f,,question,1365,2,difficulty,1
4484,2017-03-12 16:49:20.361695,,,,,,f,,question,1366,1,engagement,10
4486,2017-03-12 16:49:20.591589,,,,,,f,,question,1366,3,"",""
4487,2017-03-12 16:56:50.413414,,,,,,f,,question,1367,1,engagement,8
4488,2017-03-12 16:56:50.529387,,,,,,f,,question,1367,2,difficulty,7
4491,2017-03-12 17:09:59.516492,,,,,,f,,question,1370,2,difficulty,4
4493,2017-03-12 17:09:59.735328,,,,,,f,,question,1370,4,"",""
4494,2017-03-12 17:10:34.039104,,,,,,f,,question,1372,1,engagement,9
4502,2017-03-12 17:17:22.135722,,,,,,f,,question,1373,3,"",""
4505,2017-03-12 17:17:28.131819,,,,,,f,,question,1374,2,difficulty,4
4506,2017-03-12 17:17:28.264858,,,,,,f,,question,1374,3,"",""
4507,2017-03-12 17:17:28.39282,,,,,,f,,question,1374,4,"",""
4510,2017-03-12 17:26:57.151286,,,,,,f,,question,1378,1,engagement,10
4512,2017-03-12 17:26:57.423153,,,,,,f,,question,1378,3,"",""
4514,2017-03-12 17:27:54.676864,,,,,,f,,question,1377,2,difficulty,6
4516,2017-03-12 17:27:55.17358,,,,,,f,,question,1377,4,"",""
4518,2017-03-12 17:28:23.253037,,,,,,f,,question,1379,2,difficulty,6
4519,2017-03-12 17:29:48.959364,,,,,,f,,question,1380,1,engagement,10
4520,2017-03-12 17:29:49.027175,,,,,,f,,question,1380,2,difficulty,4
4527,2017-03-12 17:38:37.120401,,,,,,f,,question,1382,2,difficulty,7
4528,2017-03-12 17:38:37.216278,,,,,,f,,question,1382,3,"",""
4529,2017-03-12 17:38:37.348653,,,,,,f,,question,1382,4,"",""
4530,2017-03-12 17:41:40.569288,,,,,,f,,question,1383,1,engagement,10
4531,2017-03-12 17:41:41.182609,,,,,,f,,question,1383,2,difficulty,1
4532,2017-03-12 17:41:41.574824,,,,,,f,,question,1383,3,"",""
4533,2017-03-12 17:41:42.154791,,,,,,f,,question,1383,4,"",""
4534,2017-03-12 17:42:23.470456,,,,,,f,,question,1385,1,engagement,9
4537,2017-03-12 17:42:23.888736,,,,,,f,,question,1385,4,"",""
4538,2017-03-12 17:44:06.135938,,,,,,f,,question,1384,1,engagement,10
4542,2017-03-12 17:47:59.797195,,,,,,f,,question,1386,2,difficulty,6
4543,2017-03-12 17:47:59.928804,,,,,,f,,question,1386,3,"",""
4545,2017-03-12 17:48:08.787922,,,,,,f,,question,1387,1,engagement,10
4547,2017-03-12 17:48:09.155166,,,,,,f,,question,1387,3,"",""
4548,2017-03-12 17:50:34.193755,,,,,,f,,question,1388,1,engagement,9
4553,2017-03-12 17:54:51.188248,,,,,,f,,question,1389,3,"",""
4554,2017-03-12 17:54:51.329789,,,,,,f,,question,1389,4,"",""
4555,2017-03-12 18:16:28.361479,,,,,,f,,question,1393,1,engagement,8
4557,2017-03-12 18:16:28.807444,,,,,,f,,question,1393,3,"",""
4558,2017-03-12 18:16:28.890678,,,,,,f,,question,1393,4,"",""
4559,2017-03-12 18:16:31.74129,,,,,,f,,question,1391,1,engagement,10
4561,2017-03-12 18:16:31.892342,,,,,,f,,question,1391,3,"",""
4563,2017-03-12 18:16:45.28035,,,,,,f,,question,1392,1,engagement,9
4564,2017-03-12 18:16:45.349113,,,,,,f,,question,1392,2,difficulty,9
4565,2017-03-12 18:16:45.419953,,,,,,f,,question,1392,3,"",""
4566,2017-03-12 18:16:45.487617,,,,,,f,,question,1392,4,"",""
4568,2017-03-12 18:21:54.324244,,,,,,f,,question,1394,2,difficulty,7
4571,2017-03-12 18:25:26.246309,,,,,,f,,question,1395,1,engagement,10
4573,2017-03-12 18:25:26.458396,,,,,,f,,question,1395,3,"",""
4575,2017-03-12 18:34:24.470305,,,,,,f,,question,1396,2,difficulty,8
4576,2017-03-12 18:34:24.645495,,,,,,f,,question,1396,3,"",""
4579,2017-03-12 18:50:46.500004,,,,,,f,,question,1397,2,difficulty,7
4580,2017-03-12 18:58:08.666132,,,,,,f,,question,1398,1,engagement,8
4583,2017-03-12 18:59:31.877105,,,,,,f,,question,1399,2,difficulty,7
4584,2017-03-12 18:59:32.225892,,,,,,f,,question,1399,3,"",""
4587,2017-03-12 19:12:29.589943,,,,,,f,,question,1400,2,difficulty,7
4588,2017-03-12 19:12:29.700498,,,,,,f,,question,1400,3,"",""
4589,2017-03-12 19:12:29.79154,,,,,,f,,question,1400,4,"",""
4590,2017-03-12 19:15:07.815171,,,,,,f,,question,1402,1,engagement,7
4592,2017-03-12 19:15:07.935939,,,,,,f,,question,1402,3,"",""
4594,2017-03-12 19:15:58.132174,,,,,,f,,question,1401,2,difficulty,6
4596,2017-03-12 19:18:05.506376,,,,,,f,,question,1403,1,engagement,8
4599,2017-03-12 19:18:05.950742,,,,,,f,,question,1403,4,"",""
4601,2017-03-12 19:19:31.648389,,,,,,f,,question,1404,2,difficulty,8
4602,2017-03-12 19:21:28.874197,,,,,,f,,question,1405,1,engagement,10
4604,2017-03-12 19:21:29.438862,,,,,,f,,question,1405,3,"",""
4606,2017-03-12 19:22:44.871036,,,,,,f,,question,1406,1,engagement,10
4611,2017-03-12 19:24:48.823341,,,,,,f,,question,1408,3,"",""
4612,2017-03-12 19:24:48.886312,,,,,,f,,question,1408,4,"",""
4613,2017-03-12 19:26:40.625677,,,,,,f,,question,1419,1,engagement,10
4617,2017-03-12 19:26:48.66978,,,,,,f,,question,1416,1,engagement,10
4619,2017-03-12 19:26:48.763203,,,,,,f,,question,1416,3,"",""
4623,2017-03-12 19:26:51.277536,,,,,,f,,question,1409,3,"",""
4627,2017-03-12 19:27:08.864462,,,,,,f,,question,1417,3,"",""
4628,2017-03-12 19:27:08.988097,,,,,,f,,question,1417,4,"",""
4629,2017-03-12 19:27:10.808211,,,,,,f,,question,1407,1,engagement,8
4630,2017-03-12 19:27:10.880691,,,,,,f,,question,1407,2,difficulty,4
4631,2017-03-12 19:27:39.258431,,,,,,f,,question,1410,1,engagement,10
4633,2017-03-12 19:27:39.401944,,,,,,f,,question,1410,3,"",""
4636,2017-03-12 19:28:01.634438,,,,,,f,,question,1414,3,"",""
4638,2017-03-12 19:28:02.850088,,,,,,f,,question,1421,1,engagement,10
4640,2017-03-12 19:28:03.376521,,,,,,f,,question,1421,3,"",""
4641,2017-03-12 19:28:03.52253,,,,,,f,,question,1421,4,"",""
4643,2017-03-12 19:28:07.948684,,,,,,f,,question,1415,2,difficulty,3
4647,2017-03-12 19:28:29.408895,,,,,,f,,question,1422,2,difficulty,2
4649,2017-03-12 19:28:29.667067,,,,,,f,,question,1422,4,"",""
4651,2017-03-12 19:28:32.753689,,,,,,f,,question,1412,2,difficulty,6
4652,2017-03-12 19:28:32.880559,,,,,,f,,question,1412,3,"",""
4654,2017-03-12 19:28:40.931074,,,,,,f,,question,1411,1,engagement,8
4655,2017-03-12 19:28:41.246914,,,,,,f,,question,1411,2,difficulty,2
4656,2017-03-12 19:28:41.638575,,,,,,f,,question,1411,3,"",""
4657,2017-03-12 19:28:41.894169,,,,,,f,,question,1411,4,"",""
4658,2017-03-12 19:29:10.716269,,,,,,f,,question,1418,1,engagement,10
